date,region_id,disease_code,disease_name,case_count,severity_avg,outbreak_occurred
2020-11-01,1037,B05,Measles,1,2.19,0
2020-11-01,1037,I10,Hypertension,2,1.83,0
2020-11-01,1038,B50.0,Plasmodium Falciparum Malaria,2,1.7,0
2020-11-01,1038,A00.9,Cholera,1,1.73,0
2020-11-01,1038,J10.1,Influenza,1,1.84,0
2020-11-01,1038,I10,Hypertension,1,2.65,0
2020-11-01,1038,J45.9,Asthma,2,2.52,0
2020-11-01,1039,B50.0,Plasmodium Falciparum Malaria,1,2.51,0
2020-11-01,1039,A00.9,Cholera,1,2.51,0
2020-11-01,1039,I10,Hypertension,2,1.52,0
2020-11-01,1040,J10.1,Influenza,3,2.38,0
2020-11-01,1040,B05,Measles,1,1.74,0
2020-11-01,1040,A37.9,Whooping Cough,6,3.42,1
2020-11-01,1040,K29.7,Gastritis,1,2.48,0
2020-11-01,1041,A90,Dengue Fever,4,2.52,0
2020-11-01,1041,J18.9,Pneumonia,2,2.83,0
2020-11-01,1041,I10,Hypertension,1,2.25,0
2020-11-01,1043,B50.0,Plasmodium Falciparum Malaria,2,2.33,0
2020-11-01,1043,J10.1,Influenza,1,1.99,0
2020-11-01,1043,B05,Measles,2,2.88,0
2020-11-01,1044,B50.0,Plasmodium Falciparum Malaria,3,1.93,0
2020-11-01,1044,I10,Hypertension,2,1.5,0
2020-11-01,1044,J45.9,Asthma,2,2.65,0
2020-11-01,1045,A90,Dengue Fever,5,2.74,1
2020-11-01,1045,B50.0,Plasmodium Falciparum Malaria,2,1.67,0
2020-11-01,1045,J18.9,Pneumonia,7,3.1,1
2020-11-01,1045,A39.9,Meningococcal Infection,3,2.19,0
2020-11-01,1046,J10.1,Influenza,1,1.8,0
2020-11-01,1046,J18.9,Pneumonia,3,1.99,0
2020-11-01,1046,B16,Hepatitis B,1,2.1,0
2020-11-01,1046,E11,Type 2 Diabetes,2,2.41,0
2020-11-01,1046,K29.7,Gastritis,2,1.61,0
2020-11-01,1047,A90,Dengue Fever,3,1.54,0
2020-11-01,1047,B50.0,Plasmodium Falciparum Malaria,1,2.21,0
2020-11-01,1047,A00.9,Cholera,2,1.95,0
2020-11-01,1047,U07.1,COVID-19,2,2.38,0
2020-11-01,1047,A37.9,Whooping Cough,1,2.38,0
2020-11-01,1047,E11,Type 2 Diabetes,1,2.26,0
2020-11-01,1047,J45.9,Asthma,20,2.9,1
2020-11-01,1048,J10.1,Influenza,4,2.57,0
2020-11-01,1048,A09,Gastroenteritis,2,2.71,0
2020-11-01,1049,B05,Measles,1,1.73,0
2020-11-01,1049,J18.9,Pneumonia,2,2.6,0
2020-11-01,1049,B16,Hepatitis B,1,2.21,0
2020-11-01,1049,K29.7,Gastritis,1,1.97,0
2020-11-01,1050,A90,Dengue Fever,9,3.26,1
2020-11-01,1050,J10.1,Influenza,1,2.69,0
2020-11-01,1050,A37.9,Whooping Cough,1,2.34,0
2020-11-01,1050,E11,Type 2 Diabetes,1,2.29,0
2020-11-01,1050,K29.7,Gastritis,1,2.21,0
2020-11-01,1051,J10.1,Influenza,3,2.16,0
2020-11-01,1051,A09,Gastroenteritis,1,2.97,0
2020-11-01,1051,J45.9,Asthma,2,2.5,0
2020-11-01,1052,J10.1,Influenza,2,2.42,0
2020-11-01,1052,B05,Measles,1,2.79,0
2020-11-01,1052,A09,Gastroenteritis,1,2.26,0
2020-11-01,1052,A37.9,Whooping Cough,1,2.94,0
2020-11-01,1053,A09,Gastroenteritis,1,2.84,0
2020-11-01,1053,A37.9,Whooping Cough,1,2.97,0
2020-11-01,1054,B05,Measles,1,1.95,0
2020-11-01,1054,E11,Type 2 Diabetes,2,2.32,0
2020-11-01,1054,K29.7,Gastritis,2,1.76,0
2020-11-01,1055,A00.9,Cholera,1,1.88,0
2020-11-01,1055,J18.9,Pneumonia,3,2.39,0
2020-11-01,1055,A09,Gastroenteritis,1,2.19,0
2020-11-01,1055,A39.9,Meningococcal Infection,1,1.87,0
2020-11-01,1055,E11,Type 2 Diabetes,4,1.69,0
2020-11-01,1055,I10,Hypertension,2,2.22,0
2020-11-01,1056,A37.9,Whooping Cough,1,2.71,0
2020-11-01,1057,A00.9,Cholera,1,2.78,0
2020-11-01,1057,U07.1,COVID-19,2,2.85,0
2020-11-01,1057,J18.9,Pneumonia,2,2.35,0
2020-11-01,1058,A00.9,Cholera,3,1.7,0
2020-11-01,1058,A09,Gastroenteritis,1,2.0,0
2020-11-01,1058,K29.7,Gastritis,1,2.48,0
2020-11-01,1059,A90,Dengue Fever,2,2.28,0
2020-11-01,1060,J10.1,Influenza,3,1.57,0
2020-11-01,1060,U07.1,COVID-19,1,2.88,0
2020-11-01,1061,A90,Dengue Fever,1,1.82,0
2020-11-01,1061,E11,Type 2 Diabetes,2,1.75,0
2020-11-01,1062,U07.1,COVID-19,2,1.51,0
2020-11-01,1062,B05,Measles,2,2.4,0
2020-11-01,1062,J18.9,Pneumonia,1,2.05,0
2020-11-01,1062,E11,Type 2 Diabetes,17,2.61,1
2020-11-01,1062,I10,Hypertension,2,2.56,0
2020-11-01,1062,K29.7,Gastritis,10,3.41,1
2020-11-01,1063,U07.1,COVID-19,1,2.66,0
2020-11-01,1063,E11,Type 2 Diabetes,2,1.75,0
2020-11-01,1064,A39.9,Meningococcal Infection,1,2.86,0
2020-11-01,1064,K29.7,Gastritis,14,3.77,1
2020-11-01,1065,J10.1,Influenza,6,2.07,0
2020-11-01,1065,B05,Measles,1,2.23,0
2020-11-01,1065,K29.7,Gastritis,1,1.97,0
2020-11-01,1066,B50.0,Plasmodium Falciparum Malaria,2,1.76,0
2020-11-01,1066,J18.9,Pneumonia,3,1.78,0
2020-11-01,1066,A37.9,Whooping Cough,1,2.45,0
2020-11-01,1066,E11,Type 2 Diabetes,2,2.85,0
2020-11-01,1066,J45.9,Asthma,5,2.55,0
2020-11-01,1067,U07.1,COVID-19,1,1.79,0
2020-11-01,1068,U07.1,COVID-19,2,2.78,0
2020-11-01,1068,I10,Hypertension,1,2.62,0
2020-11-01,1068,J45.9,Asthma,2,2.74,0
2020-11-01,1069,U07.1,COVID-19,2,2.18,0
2020-11-01,1069,A39.9,Meningococcal Infection,3,1.71,0
2020-11-01,1069,E11,Type 2 Diabetes,15,2.71,1
2020-11-01,1069,K29.7,Gastritis,4,2.26,0
2020-11-01,1070,J18.9,Pneumonia,2,2.33,0
2020-11-01,1071,J10.1,Influenza,6,2.92,0
2020-11-01,1071,B05,Measles,1,2.1,0
2020-11-01,1071,J18.9,Pneumonia,1,1.56,0
2020-11-01,1071,A09,Gastroenteritis,1,2.44,0
2020-11-01,1071,A37.9,Whooping Cough,1,1.53,0
2020-11-01,1071,J45.9,Asthma,4,1.83,0
2020-11-01,1072,A90,Dengue Fever,1,2.52,0
2020-11-01,1072,J10.1,Influenza,5,2.01,0
2020-11-01,1072,A09,Gastroenteritis,1,2.78,0
2020-11-01,1073,E11,Type 2 Diabetes,1,1.91,0
2020-11-01,1073,K29.7,Gastritis,1,2.67,0
2020-11-01,1074,A00.9,Cholera,1,2.56,0
2020-11-01,1074,J10.1,Influenza,3,2.03,0
2020-11-01,1074,E11,Type 2 Diabetes,1,2.67,0
2020-11-01,1075,J10.1,Influenza,1,1.56,0
2020-11-01,1075,B05,Measles,1,1.93,0
2020-11-01,1075,A09,Gastroenteritis,1,1.74,0
2020-11-01,1075,A37.9,Whooping Cough,1,2.02,0
2020-11-01,1075,I10,Hypertension,14,3.74,1
2020-11-01,1076,J10.1,Influenza,2,2.6,0
2020-11-01,1076,K29.7,Gastritis,1,1.73,0
2020-11-01,1077,J18.9,Pneumonia,4,2.42,0
2020-11-01,1077,A09,Gastroenteritis,1,1.81,0
2020-11-01,1077,K29.7,Gastritis,1,2.92,0
2020-11-01,1078,J10.1,Influenza,4,1.95,0
2020-11-01,1078,U07.1,COVID-19,2,2.3,0
2020-11-01,1078,J18.9,Pneumonia,3,2.36,0
2020-11-01,1078,A39.9,Meningococcal Infection,2,2.86,0
2020-11-01,1079,J10.1,Influenza,2,2.86,0
2020-11-01,1079,A37.9,Whooping Cough,1,2.45,0
2020-11-01,1080,J10.1,Influenza,11,2.94,0
2020-11-01,1080,J18.9,Pneumonia,6,2.69,0
2020-11-01,1080,A09,Gastroenteritis,2,2.68,0
2020-11-01,1080,K29.7,Gastritis,3,1.54,0
2020-11-01,1081,J18.9,Pneumonia,8,2.31,0
2020-11-01,1081,A37.9,Whooping Cough,3,2.21,0
2020-11-01,1081,J45.9,Asthma,5,2.34,0
2020-11-01,1082,B50.0,Plasmodium Falciparum Malaria,1,1.56,0
2020-11-01,1082,B05,Measles,3,1.69,0
2020-11-01,1082,J18.9,Pneumonia,3,2.79,0
2020-11-01,1082,I10,Hypertension,33,3.61,1
2020-11-01,1082,K29.7,Gastritis,1,1.56,0
2020-11-01,1082,J45.9,Asthma,6,2.38,0
2020-11-01,1083,B05,Measles,2,2.54,0
2020-11-01,1083,A09,Gastroenteritis,1,1.8,0
2020-11-01,1084,A09,Gastroenteritis,1,1.89,0
2020-11-01,1084,E11,Type 2 Diabetes,1,1.93,0
2020-11-01,1084,I10,Hypertension,1,2.52,0
2020-11-01,1085,A00.9,Cholera,16,2.67,1
2020-11-01,1085,J10.1,Influenza,5,1.95,0
2020-11-01,1085,U07.1,COVID-19,1,1.71,0
2020-11-01,1085,J18.9,Pneumonia,4,2.78,0
2020-11-01,1085,I10,Hypertension,7,2.8,1
2020-11-01,1086,U07.1,COVID-19,1,2.08,0
2020-11-01,1086,E11,Type 2 Diabetes,1,2.39,0
2020-11-01,1086,I10,Hypertension,2,1.94,0
2020-11-01,1087,J45.9,Asthma,3,1.74,0
2020-11-01,1088,K29.7,Gastritis,1,1.89,0
2020-11-01,1089,J10.1,Influenza,1,2.01,0
2020-11-01,1089,B05,Measles,1,2.19,0
2020-11-01,1089,K29.7,Gastritis,1,2.45,0
2020-11-01,1090,A00.9,Cholera,1,2.91,0
2020-11-01,1091,A00.9,Cholera,1,2.42,0
2020-11-01,1091,B05,Measles,1,2.94,0
2020-11-01,1092,B50.0,Plasmodium Falciparum Malaria,1,1.8,0
2020-11-01,1092,U07.1,COVID-19,1,1.84,0
2020-11-01,1092,E11,Type 2 Diabetes,5,3.39,1
2020-11-01,1092,J45.9,Asthma,1,2.63,0
2020-11-01,1093,J10.1,Influenza,1,2.37,0
2020-11-01,1093,B05,Measles,1,2.72,0
2020-11-01,1093,J45.9,Asthma,2,2.06,0
2020-11-01,1094,A00.9,Cholera,16,2.98,1
2020-11-01,1095,B50.0,Plasmodium Falciparum Malaria,1,2.76,0
2020-11-01,1095,J45.9,Asthma,1,1.57,0
2020-11-01,1096,B50.0,Plasmodium Falciparum Malaria,1,2.02,0
2020-11-01,1096,U07.1,COVID-19,2,1.82,0
2020-11-01,1096,B05,Measles,2,2.65,0
2020-11-01,1096,J18.9,Pneumonia,4,2.65,0
2020-11-01,1096,J45.9,Asthma,2,1.61,0
2020-11-01,1097,I10,Hypertension,1,1.87,0
2020-11-01,1098,J10.1,Influenza,6,3.69,1
2020-11-01,1098,B05,Measles,2,2.62,0
2020-11-01,1098,J18.9,Pneumonia,3,2.95,0
2020-11-01,1098,I10,Hypertension,1,2.39,0
2020-11-01,1099,A00.9,Cholera,10,3.05,1
2020-11-01,1099,U07.1,COVID-19,2,2.59,0
2020-11-01,1100,U07.1,COVID-19,1,2.57,0
2020-11-01,1101,B05,Measles,3,2.86,0
2020-11-01,1102,A90,Dengue Fever,3,2.14,0
2020-11-01,1102,U07.1,COVID-19,2,1.69,0
2020-11-01,1102,A09,Gastroenteritis,2,2.69,0
2020-11-01,1102,A37.9,Whooping Cough,2,2.07,0
2020-11-01,1102,J45.9,Asthma,1,1.88,0
2020-11-01,1103,A37.9,Whooping Cough,2,2.52,0
2020-11-01,1103,E11,Type 2 Diabetes,3,2.74,0
2020-11-01,1103,I10,Hypertension,3,2.69,0
2020-11-01,1104,A90,Dengue Fever,2,1.54,0
2020-11-01,1104,B50.0,Plasmodium Falciparum Malaria,2,2.62,0
2020-11-01,1104,J10.1,Influenza,5,1.58,0
2020-11-01,1104,A09,Gastroenteritis,1,2.86,0
2020-11-01,1104,E11,Type 2 Diabetes,2,1.57,0
2020-11-01,1105,A90,Dengue Fever,2,2.62,0
2020-11-01,1105,J18.9,Pneumonia,3,2.17,0
2020-11-01,1105,A09,Gastroenteritis,3,2.75,0
2020-11-01,1105,A37.9,Whooping Cough,2,1.85,0
2020-11-01,1105,I10,Hypertension,1,2.35,0
2020-11-01,1106,B50.0,Plasmodium Falciparum Malaria,1,2.38,0
2020-11-01,1106,A09,Gastroenteritis,7,3.96,1
2020-11-01,1107,B50.0,Plasmodium Falciparum Malaria,1,2.44,0
2020-11-01,1107,B05,Measles,1,2.08,0
2020-11-01,1107,J45.9,Asthma,1,2.52,0
2020-11-01,1108,B50.0,Plasmodium Falciparum Malaria,2,2.14,0
2020-11-01,1108,B16,Hepatitis B,1,1.88,0
2020-11-01,1108,A39.9,Meningococcal Infection,1,2.83,0
2020-11-01,1109,A09,Gastroenteritis,1,2.25,0
2020-11-01,1109,I10,Hypertension,2,2.93,0
2020-11-01,1109,J45.9,Asthma,1,2.83,0
2020-11-01,1110,J10.1,Influenza,1,2.04,0
2020-11-01,1111,E11,Type 2 Diabetes,1,2.72,0
2020-11-01,1113,A00.9,Cholera,1,1.64,0
2020-11-01,1113,A39.9,Meningococcal Infection,2,2.68,0
2020-11-01,1113,J45.9,Asthma,1,1.84,0
2020-11-01,1114,J10.1,Influenza,1,2.46,0
2020-11-01,1114,B05,Measles,2,1.93,0
2020-11-01,1114,A09,Gastroenteritis,1,2.42,0
2020-11-01,1114,J45.9,Asthma,2,2.99,0
2020-11-01,1115,E11,Type 2 Diabetes,1,1.74,0
2020-11-01,1116,J10.1,Influenza,2,2.98,0
2020-11-01,1116,B05,Measles,1,2.78,0
2020-11-01,1116,J18.9,Pneumonia,1,2.81,0
2020-11-01,1116,B16,Hepatitis B,1,2.41,0
2020-11-01,1117,B50.0,Plasmodium Falciparum Malaria,3,2.7,0
2020-11-01,1117,U07.1,COVID-19,2,1.65,0
2020-11-01,1117,B05,Measles,4,2.39,0
2020-11-01,1117,I10,Hypertension,5,1.75,0
2020-11-01,1117,J45.9,Asthma,5,1.82,0
2020-11-01,1118,A90,Dengue Fever,2,2.48,0
2020-11-01,1118,B50.0,Plasmodium Falciparum Malaria,1,1.51,0
2020-11-01,1118,U07.1,COVID-19,4,2.02,0
2020-11-01,1118,A09,Gastroenteritis,1,2.37,0
2020-11-01,1118,E11,Type 2 Diabetes,2,2.39,0
2020-11-01,1118,J45.9,Asthma,4,1.6,0
2020-11-01,1119,U07.1,COVID-19,1,2.28,0
2020-11-01,1119,B05,Measles,2,2.61,0
2020-11-01,1119,J18.9,Pneumonia,5,2.61,0
2020-11-01,1119,A09,Gastroenteritis,3,2.44,0
2020-11-01,1119,I10,Hypertension,2,1.74,0
2020-11-01,1120,J10.1,Influenza,1,1.76,0
2020-11-01,1120,B05,Measles,40,3.69,1
2020-11-01,1121,J10.1,Influenza,1,1.52,0
2020-11-01,1121,B05,Measles,1,2.82,0
2020-11-01,1121,E11,Type 2 Diabetes,2,1.61,0
2020-11-01,1122,A09,Gastroenteritis,1,2.0,0
2020-11-01,1122,A37.9,Whooping Cough,1,1.93,0
2020-11-01,1123,A90,Dengue Fever,1,2.92,0
2020-11-01,1123,J18.9,Pneumonia,1,1.76,0
2020-11-01,1124,U07.1,COVID-19,1,1.81,0
2020-11-01,1124,B05,Measles,3,2.59,0
2020-11-01,1124,J18.9,Pneumonia,3,1.73,0
2020-11-01,1125,A90,Dengue Fever,2,2.56,0
2020-11-01,1125,B50.0,Plasmodium Falciparum Malaria,1,1.8,0
2020-11-01,1125,A00.9,Cholera,9,3.11,1
2020-11-01,1125,E11,Type 2 Diabetes,2,2.61,0
2020-11-01,1125,I10,Hypertension,3,1.59,0
2020-11-01,1125,J45.9,Asthma,5,1.53,0
2020-11-01,1126,J45.9,Asthma,1,2.08,0
2020-11-01,1127,J18.9,Pneumonia,1,2.22,0
2020-11-01,1127,A37.9,Whooping Cough,1,2.89,0
2020-11-01,1127,I10,Hypertension,34,2.93,1
2020-11-01,1128,A90,Dengue Fever,1,2.16,0
2020-11-01,1128,J10.1,Influenza,1,2.43,0
2020-11-01,1128,E11,Type 2 Diabetes,2,1.96,0
2020-11-01,1129,A37.9,Whooping Cough,1,2.88,0
2020-11-01,1130,A00.9,Cholera,2,2.37,0
2020-11-01,1131,B05,Measles,19,2.66,1
2020-11-01,1132,J10.1,Influenza,4,2.78,0
2020-11-01,1132,J18.9,Pneumonia,2,2.0,0
2020-11-01,1132,A37.9,Whooping Cough,1,2.03,0
2020-11-01,1132,J45.9,Asthma,1,2.27,0
2020-11-01,1133,A90,Dengue Fever,1,1.85,0
2020-11-01,1133,B05,Measles,1,2.02,0
2020-11-01,1133,A39.9,Meningococcal Infection,1,1.86,0
2020-11-01,1133,E11,Type 2 Diabetes,1,1.72,0
2020-11-01,1135,B50.0,Plasmodium Falciparum Malaria,1,1.67,0
2020-11-01,1135,J10.1,Influenza,4,2.34,0
2020-11-01,1135,I10,Hypertension,1,1.92,0
2020-11-01,1136,J10.1,Influenza,1,2.11,0
2020-11-01,1136,J18.9,Pneumonia,2,2.82,0
2020-11-01,1137,B50.0,Plasmodium Falciparum Malaria,1,2.39,0
2020-11-01,1137,A00.9,Cholera,2,2.09,0
2020-11-01,1137,A37.9,Whooping Cough,2,2.87,0
2020-11-01,1138,J18.9,Pneumonia,1,2.86,0
2020-11-01,1138,I10,Hypertension,3,2.23,0
2020-11-01,1139,B05,Measles,1,1.72,0
2020-11-01,1139,A09,Gastroenteritis,1,1.86,0
2020-11-01,1139,B16,Hepatitis B,11,3.84,1
2020-11-01,1139,J45.9,Asthma,2,2.17,0
2020-11-01,1140,A90,Dengue Fever,2,1.72,0
2020-11-01,1140,J10.1,Influenza,1,2.87,0
2020-11-01,1140,J18.9,Pneumonia,1,1.78,0
2020-11-01,1140,E11,Type 2 Diabetes,1,1.7,0
2020-11-01,1142,J18.9,Pneumonia,1,2.21,0
2020-11-01,1143,K29.7,Gastritis,14,3.47,1
2020-11-01,1143,J45.9,Asthma,2,1.99,0
2020-11-01,1144,J18.9,Pneumonia,2,2.66,0
2020-11-01,1144,A09,Gastroenteritis,1,1.89,0
2020-11-01,1145,J10.1,Influenza,2,2.96,0
2020-11-01,1145,A09,Gastroenteritis,1,1.81,0
2020-11-01,1146,A00.9,Cholera,2,2.61,0
2020-11-01,1146,B05,Measles,1,2.81,0
2020-11-01,1146,E11,Type 2 Diabetes,1,2.37,0
2020-11-01,1146,J45.9,Asthma,2,1.97,0
2020-11-01,1147,U07.1,COVID-19,1,2.72,0
2020-11-01,1147,J18.9,Pneumonia,4,2.98,0
2020-11-01,1147,J45.9,Asthma,2,2.02,0
2020-11-01,1148,A00.9,Cholera,19,2.81,1
2020-11-01,1148,J10.1,Influenza,5,2.09,0
2020-11-01,1148,U07.1,COVID-19,1,2.5,0
2020-11-01,1148,A37.9,Whooping Cough,1,2.28,0
2020-11-01,1149,J10.1,Influenza,3,2.37,0
2020-11-01,1149,J18.9,Pneumonia,2,1.59,0
2020-11-01,1150,J18.9,Pneumonia,2,2.03,0
2020-11-01,1151,B05,Measles,1,1.81,0
2020-11-01,1152,A90,Dengue Fever,1,2.93,0
2020-11-01,1152,A00.9,Cholera,1,2.56,0
2020-11-01,1152,U07.1,COVID-19,2,2.17,0
2020-11-01,1152,A37.9,Whooping Cough,1,1.59,0
2020-11-01,1152,K29.7,Gastritis,1,1.64,0
2020-11-01,1152,J45.9,Asthma,3,2.7,0
2020-11-01,1153,B05,Measles,1,2.27,0
2020-11-01,1153,A09,Gastroenteritis,1,2.47,0
2020-11-01,1153,A37.9,Whooping Cough,1,2.84,0
2020-11-01,1153,A39.9,Meningococcal Infection,17,3.25,1
2020-11-01,1153,J45.9,Asthma,1,2.25,0
2020-11-01,1154,A00.9,Cholera,2,2.73,0
2020-11-01,1154,J10.1,Influenza,2,2.91,0
2020-11-01,1154,U07.1,COVID-19,1,2.8,0
2020-11-01,1154,E11,Type 2 Diabetes,3,2.4,0
2020-11-01,1154,K29.7,Gastritis,1,2.31,0
2020-11-01,1155,A90,Dengue Fever,1,2.01,0
2020-11-01,1155,A37.9,Whooping Cough,1,1.87,0
2020-11-01,1155,J45.9,Asthma,4,2.8,0
2020-11-01,1156,J10.1,Influenza,1,1.8,0
2020-11-01,1156,U07.1,COVID-19,29,3.18,1
2020-11-01,1156,A09,Gastroenteritis,2,2.74,0
2020-11-01,1157,J10.1,Influenza,4,2.13,0
2020-11-01,1157,U07.1,COVID-19,3,2.36,0
2020-11-01,1157,B05,Measles,1,2.32,0
2020-11-01,1157,J18.9,Pneumonia,4,1.52,0
2020-11-01,1158,B50.0,Plasmodium Falciparum Malaria,1,1.61,0
2020-11-01,1158,U07.1,COVID-19,1,2.51,0
2020-11-01,1158,A39.9,Meningococcal Infection,1,2.17,0
2020-11-01,1158,E11,Type 2 Diabetes,1,1.88,0
2020-11-01,1158,J45.9,Asthma,1,2.38,0
2020-11-01,1159,A90,Dengue Fever,2,2.95,0
2020-11-01,1159,A00.9,Cholera,11,2.87,1
2020-11-01,1159,B16,Hepatitis B,1,1.75,0
2020-11-01,1159,I10,Hypertension,3,1.99,0
2020-11-01,1159,K29.7,Gastritis,2,1.62,0
2020-11-01,1160,A00.9,Cholera,2,2.4,0
2020-11-01,1160,J18.9,Pneumonia,5,2.82,0
2020-11-01,1160,A39.9,Meningococcal Infection,1,2.36,0
2020-11-01,1161,U07.1,COVID-19,2,1.66,0
2020-11-01,1161,J45.9,Asthma,3,2.51,0
2020-11-01,1162,B50.0,Plasmodium Falciparum Malaria,1,2.24,0
2020-11-01,1162,J18.9,Pneumonia,2,1.54,0
2020-11-01,1162,A37.9,Whooping Cough,1,2.1,0
2020-11-01,1162,B16,Hepatitis B,1,2.63,0
2020-11-01,1162,E11,Type 2 Diabetes,14,3.23,1
2020-11-01,1163,A90,Dengue Fever,1,1.6,0
2020-11-01,1163,B50.0,Plasmodium Falciparum Malaria,1,2.9,0
2020-11-01,1163,A00.9,Cholera,1,2.64,0
2020-11-01,1163,U07.1,COVID-19,1,2.54,0
2020-11-01,1163,I10,Hypertension,3,1.98,0
2020-11-01,1164,A00.9,Cholera,29,3.94,1
2020-11-01,1164,J10.1,Influenza,2,2.46,0
2020-11-01,1164,B05,Measles,1,2.25,0
2020-11-01,1164,A37.9,Whooping Cough,1,1.9,0
2020-11-01,1164,K29.7,Gastritis,1,2.32,0
2020-11-01,1165,B50.0,Plasmodium Falciparum Malaria,2,2.47,0
2020-11-01,1165,A00.9,Cholera,1,2.15,0
2020-11-01,1166,J18.9,Pneumonia,3,1.64,0
2020-11-01,1166,B16,Hepatitis B,1,1.72,0
2020-11-01,1166,A39.9,Meningococcal Infection,1,2.07,0
2020-11-01,1166,J45.9,Asthma,1,2.16,0
2020-11-01,1167,B50.0,Plasmodium Falciparum Malaria,1,2.65,0
2020-11-01,1167,J10.1,Influenza,1,1.98,0
2020-11-01,1167,B05,Measles,1,2.35,0
2020-11-01,1168,U07.1,COVID-19,1,2.5,0
2020-11-01,1169,A90,Dengue Fever,2,1.88,0
2020-11-01,1169,B16,Hepatitis B,1,2.87,0
2020-11-01,1169,E11,Type 2 Diabetes,2,2.66,0
2020-11-01,1170,J10.1,Influenza,5,2.59,0
2020-11-01,1170,J18.9,Pneumonia,53,3.82,1
2020-11-01,1170,I10,Hypertension,3,2.93,0
2020-11-01,1170,K29.7,Gastritis,1,2.27,0
2020-11-01,1171,A90,Dengue Fever,1,2.01,0
2020-11-01,1171,U07.1,COVID-19,1,2.47,0
2020-11-01,1171,J18.9,Pneumonia,2,2.41,0
2020-11-01,1171,A09,Gastroenteritis,1,2.36,0
2020-11-01,1171,E11,Type 2 Diabetes,4,1.78,0
2020-11-01,1172,J10.1,Influenza,1,2.89,0
2020-11-01,1172,U07.1,COVID-19,4,2.62,0
2020-11-01,1172,J18.9,Pneumonia,3,2.48,0
2020-11-01,1172,I10,Hypertension,1,2.27,0
2020-11-01,1173,A00.9,Cholera,2,1.52,0
2020-11-01,1173,J10.1,Influenza,5,1.96,0
2020-11-01,1173,U07.1,COVID-19,2,2.66,0
2020-11-01,1173,B05,Measles,3,1.51,0
2020-11-01,1173,A09,Gastroenteritis,1,2.22,0
2020-11-01,1173,B16,Hepatitis B,1,1.94,0
2020-11-01,1173,I10,Hypertension,4,2.0,0
2020-11-01,1173,J45.9,Asthma,5,2.21,0
2020-11-01,1174,U07.1,COVID-19,1,2.76,0
2020-11-01,1174,J18.9,Pneumonia,1,1.61,0
2020-11-01,1175,A39.9,Meningococcal Infection,1,1.62,0
2020-11-01,1176,J10.1,Influenza,1,2.92,0
2020-11-01,1177,J18.9,Pneumonia,2,1.91,0
2020-11-01,1177,A39.9,Meningococcal Infection,1,2.22,0
2020-11-01,1178,B50.0,Plasmodium Falciparum Malaria,17,3.26,1
2020-11-01,1178,A09,Gastroenteritis,1,1.89,0
2020-11-01,1178,J45.9,Asthma,2,1.75,0
2020-11-01,1179,J10.1,Influenza,34,3.18,1
2020-11-01,1180,J10.1,Influenza,2,2.44,0
2020-11-01,1180,U07.1,COVID-19,1,2.13,0
2020-11-01,1180,A37.9,Whooping Cough,1,2.05,0
2020-11-01,1181,E11,Type 2 Diabetes,1,2.14,0
2020-11-01,1181,J45.9,Asthma,57,2.93,1
2020-11-01,1182,U07.1,COVID-19,1,2.05,0
2020-11-01,1182,B16,Hepatitis B,2,1.56,0
2020-11-01,1183,A00.9,Cholera,2,2.68,0
2020-11-01,1183,J10.1,Influenza,2,1.77,0
2020-11-01,1183,J45.9,Asthma,2,1.62,0
2020-11-01,1184,A00.9,Cholera,12,3.01,1
2020-11-01,1184,J18.9,Pneumonia,3,2.16,0
2020-11-01,1184,E11,Type 2 Diabetes,1,2.49,0
2020-11-01,1184,I10,Hypertension,1,1.91,0
2020-11-01,1185,J10.1,Influenza,1,2.16,0
2020-11-01,1185,B05,Measles,2,1.83,0
2020-11-01,1185,J45.9,Asthma,1,2.98,0
2020-11-01,1186,J18.9,Pneumonia,3,2.32,0
2020-11-01,1186,A37.9,Whooping Cough,1,2.36,0
2020-11-01,1187,J10.1,Influenza,2,2.59,0
2020-11-01,1187,A37.9,Whooping Cough,1,1.97,0
2020-11-01,1187,B16,Hepatitis B,1,1.9,0
2020-11-01,1187,E11,Type 2 Diabetes,2,2.12,0
2020-11-01,1189,A00.9,Cholera,1,1.54,0
2020-11-01,1189,A37.9,Whooping Cough,1,2.08,0
2020-11-01,1190,U07.1,COVID-19,1,2.22,0
2020-11-01,1192,A90,Dengue Fever,2,1.71,0
2020-11-01,1192,A00.9,Cholera,1,1.83,0
2020-11-01,1193,B05,Measles,2,1.53,0
2020-11-01,1193,J45.9,Asthma,1,1.8,0
2020-11-01,1194,B05,Measles,1,2.86,0
2020-11-01,1195,I10,Hypertension,2,2.41,0
2020-11-01,1196,J10.1,Influenza,1,2.53,0
2020-11-01,1196,J18.9,Pneumonia,2,2.59,0
2020-11-01,1196,A09,Gastroenteritis,2,1.62,0
2020-11-01,1196,I10,Hypertension,1,1.75,0
2020-11-01,1196,K29.7,Gastritis,1,2.34,0
2020-11-01,1197,A90,Dengue Fever,3,2.33,0
2020-11-01,1197,J18.9,Pneumonia,2,1.67,0
2020-11-01,1197,A37.9,Whooping Cough,3,2.49,0
2020-11-01,1197,B16,Hepatitis B,1,2.12,0
2020-11-01,1197,E11,Type 2 Diabetes,2,1.69,0
2020-11-01,1198,J10.1,Influenza,6,2.4,0
2020-11-01,1198,U07.1,COVID-19,1,2.91,0
