date,region_id,temperature_celsius,humidity_percent,rainfall_mm,aqi,pm25,pm10,water_quality_index
2021-03-01,1186,33.2,60,22.4,103,51,72,3.0
2021-03-01,1187,29.1,58,36.1,97,48,67,6.4
2021-03-01,1188,25.0,52,25.9,97,48,67,6.4
2021-03-01,1189,29.2,50,14.7,86,43,60,4.4
2021-03-01,1190,30.0,65,37.9,78,39,54,3.2
2021-03-01,1191,27.2,49,16.0,127,63,88,3.7
2021-03-01,1192,24.8,60,0.0,87,43,60,5.5
2021-03-01,1193,25.0,58,42.6,127,63,88,4.7
2021-03-01,1194,28.3,38,10.1,81,40,56,4.9
2021-03-01,1195,26.9,55,35.4,98,49,68,6.5
2021-03-01,1196,29.2,52,11.6,128,64,89,4.3
2021-03-01,1197,23.9,63,14.3,123,61,86,7.1
2021-03-01,1198,29.7,44,43.5,76,38,53,6.7
2021-03-01,1199,25.0,69,48.3,96,48,67,7.2
2021-03-01,1200,15.9,50,4.4,110,55,77,5.7
2021-03-01,1201,16.1,68,44.3,85,42,59,5.9
2021-03-01,1202,18.6,49,8.5,111,55,77,4.2
2021-03-01,1203,18.6,41,0.0,77,38,53,5.5
2021-03-01,1204,18.7,66,31.5,111,55,77,3.4
2021-03-01,1205,16.1,63,0.0,111,55,77,7.4
2021-03-01,1206,28.3,44,44.3,127,63,88,4.3
2021-03-01,1207,23.3,60,15.7,78,39,54,5.6
2021-03-01,1208,16.6,42,37.6,121,60,84,3.9
2021-03-01,1209,19.3,81,97.5,125,62,87,3.9
2021-03-01,1210,19.2,50,43.6,120,60,84,4.5
2021-03-01,1211,19.6,64,16.8,77,38,53,5.1
2021-03-01,1212,20.0,49,25.5,106,53,74,3.6
2021-03-01,1213,22.0,51,0.0,77,38,53,6.2
2021-03-01,1214,20.6,45,39.0,108,54,75,5.7
2021-03-01,1215,18.8,47,0.0,117,58,81,5.0
2021-03-01,1216,22.0,50,20.8,82,41,57,5.2
2021-03-01,1217,23.9,45,11.4,107,53,74,5.6
2021-03-01,1218,19.0,43,10.4,78,39,54,4.7
2021-03-01,1219,19.4,52,29.0,87,43,60,5.8
2021-03-01,1220,24.6,67,13.8,115,57,80,5.5
2021-03-01,1221,30.2,64,5.6,75,37,52,3.9
2021-03-01,1222,26.9,56,34.7,112,56,78,6.9
2021-03-01,1223,27.6,42,42.7,86,43,60,5.0
2021-03-01,1224,23.7,69,21.2,114,57,79,5.7
2021-03-01,1225,19.3,55,6.4,94,47,65,5.0
2021-03-01,1226,28.1,61,0.0,105,52,73,3.8
2021-03-01,1227,28.6,50,0.0,80,40,56,3.2
2021-03-01,1228,28.2,46,24.1,73,36,51,5.6
2021-03-01,1229,25.7,53,11.2,77,38,53,4.5
2021-03-01,1230,25.6,50,0.0,83,41,58,6.5
2021-03-01,1231,27.0,35,0.0,118,59,82,6.6
2021-03-01,1232,28.9,39,0.0,103,51,72,5.3
2021-03-01,1233,28.5,59,4.5,114,57,79,5.8
2021-03-01,1234,31.5,40,5.7,72,36,50,5.6
2021-03-01,1235,29.5,54,13.3,118,59,82,7.2
2021-03-01,1236,31.1,57,37.4,128,64,89,7.1
2021-03-01,1237,28.6,60,25.2,102,51,71,5.3
2021-03-01,1238,29.3,41,1.5,77,38,53,2.4
2021-03-01,1239,27.3,39,11.6,90,45,62,4.5
2021-03-01,1240,27.2,69,32.5,102,51,71,5.6
2021-03-01,1241,23.6,58,0.0,101,50,70,4.3
2021-03-01,1242,21.2,53,18.6,91,45,63,3.6
2021-03-01,1243,28.3,49,34.8,128,64,89,5.8
2021-03-01,1244,35.4,69,33.4,83,41,58,4.2
2021-03-01,1245,29.7,59,41.6,71,35,49,4.4
2021-03-01,1246,17.0,53,13.6,85,42,59,6.0
2021-03-01,1247,30.3,66,31.2,121,60,84,3.9
2021-03-01,1248,33.9,55,1.9,116,58,81,6.0
2021-03-01,1249,19.9,30,0.0,123,61,86,4.9
2021-03-01,1250,27.4,37,0.0,115,57,80,5.1
2021-03-01,1251,25.3,47,26.0,115,57,80,6.4
2021-03-01,1252,28.3,70,51.7,80,40,56,4.6
2021-03-01,1253,28.2,42,15.2,118,59,82,5.9
2021-03-01,1254,29.2,79,6.4,107,53,74,5.5
2021-03-01,1255,31.6,54,4.9,100,50,70,4.4
2021-03-01,1256,37.6,48,1.9,84,42,58,4.7
2021-03-01,1257,28.0,39,20.3,97,48,67,5.7
2021-03-01,1258,22.1,55,1.3,92,46,64,6.9
2021-03-01,1259,22.5,73,15.1,105,52,73,6.2
2021-03-01,1260,21.9,55,20.0,105,52,73,6.7
2021-03-01,1261,29.5,40,0.2,93,46,65,6.9
2021-03-01,1262,27.7,50,27.4,105,52,73,7.0
2021-03-01,1263,27.7,45,16.0,81,40,56,5.2
2021-03-01,1264,22.6,30,27.3,128,64,89,5.7
2021-03-01,1265,26.3,43,5.5,102,51,71,3.0
2021-03-01,1266,29.1,49,11.4,80,40,56,4.2
2021-03-01,1267,26.9,43,0.0,92,46,64,6.4
2021-03-01,1268,26.1,51,0.0,84,42,58,4.1
2021-03-01,1269,20.2,62,42.6,81,40,56,5.6
2021-03-01,1270,20.6,42,0.0,122,61,85,8.5
2021-03-01,1271,23.0,30,0.0,74,37,51,3.4
2021-03-01,1272,22.1,55,0.0,105,52,73,4.7
2021-03-01,1273,26.9,55,0.0,88,44,61,6.5
2021-03-01,1274,25.6,57,0.0,88,44,61,6.0
2021-03-01,1275,27.8,51,32.0,88,44,61,6.2
2021-03-01,1276,27.6,53,0.0,94,47,65,4.5
2021-03-01,1277,23.3,52,13.6,77,38,53,4.9
2021-03-01,1278,26.7,35,36.1,124,62,86,6.5
2021-03-01,1279,29.4,48,22.9,122,61,85,7.3
2021-03-01,1280,33.6,52,21.9,101,50,70,4.7
2021-03-01,1281,27.6,66,0.0,122,61,85,6.2
2021-03-01,1282,33.5,57,47.9,90,45,62,6.3
2021-03-01,1283,27.1,32,1.0,103,51,72,7.5
2021-03-01,1284,27.3,32,0.0,94,47,65,4.8
2021-03-01,1285,17.9,50,0.0,112,56,78,4.0
2021-03-01,1286,23.8,48,5.4,114,57,79,6.6
2021-03-01,1287,26.2,58,18.2,72,36,50,8.2
2021-03-01,1288,27.0,41,0.0,111,55,77,5.8
2021-03-01,1289,26.5,53,7.7,73,36,51,4.3
2021-03-01,1290,28.6,49,13.8,74,37,51,5.3
2021-03-01,1291,27.6,57,0.0,99,49,69,4.5
2021-03-01,1292,28.1,62,1.9,92,46,64,5.5
2021-03-01,1293,28.3,58,11.0,122,61,85,4.5
2021-03-01,1294,24.1,54,0.0,121,60,84,6.0
2021-03-01,1295,26.4,57,6.9,118,59,82,3.9
2021-03-01,1296,28.8,68,35.1,99,49,69,4.6
2021-03-01,1297,19.5,63,6.1,84,42,58,6.5
2021-03-01,1298,22.0,72,11.8,73,36,51,2.4
2021-03-01,1299,30.9,73,13.8,107,53,74,5.5
2021-03-01,1300,26.6,52,20.0,89,44,62,5.3
2021-03-01,1301,22.6,58,37.5,98,49,68,4.8
2021-03-01,1302,31.5,46,0.0,105,52,73,3.7
2021-03-01,1303,26.2,63,7.4,93,46,65,5.1
2021-03-01,1304,26.1,36,3.2,116,58,81,3.7
2021-03-01,1305,23.5,56,38.9,125,62,87,8.8
2021-03-01,1306,26.8,60,24.6,92,46,64,4.4
2021-03-01,1307,24.5,37,37.2,119,59,83,5.2
2021-03-01,1308,24.2,55,12.4,79,39,55,7.7
2021-03-01,1309,28.5,52,0.0,104,52,72,4.7
2021-03-01,1310,25.4,43,14.8,88,44,61,6.7
2021-03-01,1311,21.1,60,0.0,129,64,90,4.5
2021-03-01,1312,28.7,54,34.1,91,45,63,4.2
2021-03-01,1313,22.8,60,12.8,85,42,59,6.3
2021-03-01,1314,29.2,47,42.1,112,56,78,4.5
2021-03-01,1315,26.6,58,0.0,80,40,56,6.8
2021-03-01,1316,25.4,53,35.4,115,57,80,7.0
2021-03-01,1317,22.0,47,0.0,124,62,86,5.9
2021-03-01,1318,24.8,62,0.0,70,35,49,7.5
2021-03-01,1319,30.7,52,20.0,88,44,61,4.4
2021-03-01,1320,23.6,66,0.0,91,45,63,7.6
2021-03-01,1321,25.2,44,32.3,99,49,69,5.7
2021-03-01,1322,30.7,61,10.0,109,54,76,6.6
2021-03-01,1323,26.3,48,23.3,71,35,49,6.4
2021-03-01,1324,21.0,55,30.0,115,57,80,6.1
2021-03-01,1325,23.9,47,0.0,87,43,60,5.6
2021-03-01,1326,20.3,51,29.3,82,41,57,4.3
2021-03-01,1327,28.4,40,22.0,103,51,72,6.3
2021-03-01,1328,27.2,49,29.5,90,45,62,6.7
2021-03-01,1329,29.0,51,9.6,101,50,70,4.8
2021-03-01,1330,32.7,71,24.0,91,45,63,5.7
2021-03-01,1331,26.7,48,0.0,92,46,64,4.6
2021-03-01,1332,20.8,50,19.6,119,59,83,5.6
2021-03-01,1333,17.4,52,0.0,102,51,71,7.1
2021-03-01,1334,20.4,46,47.6,111,55,77,6.1
2021-03-01,1335,20.6,56,15.1,102,51,71,5.2
2021-03-01,1336,18.2,42,0.0,73,36,51,4.8
2021-03-01,1337,15.8,54,26.1,101,50,70,5.8
2021-03-01,1338,15.7,71,14.2,123,61,86,5.5
2021-03-01,1339,16.6,49,43.8,125,62,87,6.3
2021-03-01,1340,18.3,39,0.0,113,56,79,4.9
2021-03-01,1341,17.9,47,28.8,89,44,62,6.7
2021-03-01,1342,20.3,67,5.4,79,39,55,4.9
2021-03-01,1343,28.1,42,7.9,73,36,51,7.5
2021-03-01,1344,28.5,72,44.8,100,50,70,4.7
2021-03-01,1345,29.1,42,30.0,96,48,67,6.4
2021-03-01,1346,28.6,60,10.3,84,42,58,6.9
2021-03-01,1347,30.4,61,15.4,125,62,87,5.2
2021-03-01,1348,25.7,48,53.6,115,57,80,6.3
2021-03-01,1349,28.0,36,19.1,78,39,54,3.3
2021-03-01,1350,27.9,50,6.1,84,42,58,7.0
2021-03-01,1351,25.2,62,11.0,85,42,59,4.5
2021-03-01,1352,29.7,50,21.9,81,40,56,3.1
2021-03-01,1353,30.0,44,0.0,76,38,53,6.0
2021-03-01,1354,26.4,65,26.8,103,51,72,6.2
2021-03-01,1355,31.8,56,0.0,89,44,62,6.8
2021-03-01,1356,29.7,70,26.6,103,51,72,5.6
2021-03-01,1357,27.3,58,57.7,122,61,85,5.9
2021-03-01,1358,27.0,55,28.0,112,56,78,7.1
2021-03-01,1359,27.0,41,31.3,71,35,49,4.5
2021-03-01,1360,27.2,41,25.4,94,47,65,5.1
2021-03-01,1361,27.2,59,35.8,73,36,51,6.2
2021-03-01,1362,25.7,31,12.3,118,59,82,6.7
2021-03-01,1363,29.1,52,0.0,81,40,56,3.6
2021-03-01,1364,24.2,84,41.4,120,60,84,4.0
2021-03-01,1365,25.8,45,0.0,126,63,88,6.0
2021-03-01,1366,25.4,56,7.0,71,35,49,7.0
2021-03-01,1367,23.1,55,38.7,102,51,71,4.0
2021-03-01,1368,20.0,41,0.9,86,43,60,3.7
2021-03-01,1369,17.6,77,30.8,100,50,70,3.4
2021-03-01,1370,21.7,62,0.3,119,59,83,3.8
2021-03-01,1371,19.4,62,2.7,111,55,77,5.7
2021-03-01,1372,20.4,41,20.0,81,40,56,7.2
2021-03-01,1373,23.2,51,0.0,104,52,72,6.5
2021-03-01,1374,22.5,49,19.3,110,55,77,5.1
2021-03-01,1375,15.5,42,18.8,111,55,77,5.1
2021-03-01,1376,19.2,44,0.7,91,45,63,4.7
2021-03-01,1377,17.8,54,10.0,89,44,62,5.6
2021-03-01,1378,29.4,47,30.2,109,54,76,5.4
2021-03-01,1379,29.3,55,29.9,90,45,62,6.7
2021-03-01,1380,30.4,56,14.1,107,53,74,3.7
2021-03-01,1381,27.0,60,28.6,117,58,81,6.7
2021-03-01,1382,28.0,57,22.7,119,59,83,5.5
2021-03-01,1383,27.2,54,0.0,109,54,76,6.4
2021-03-01,1384,23.5,63,25.7,87,43,60,5.4
2021-03-01,1385,28.0,65,55.9,120,60,84,4.5
2021-03-01,1386,28.8,32,10.4,122,61,85,4.6
2021-03-01,1387,23.7,59,0.0,97,48,67,4.4
2021-03-01,1388,21.6,51,30.3,101,50,70,5.8
2021-03-01,1389,30.1,54,18.5,81,40,56,5.3
2021-03-01,1390,26.0,51,6.5,72,36,50,4.4
2021-03-01,1391,29.6,62,35.8,95,47,66,4.2
2021-03-01,1392,26.0,31,15.4,107,53,74,4.7
2021-03-01,1393,28.4,30,0.0,81,40,56,6.6
2021-03-01,1394,31.0,58,47.8,119,59,83,4.9
2021-03-01,1395,24.8,74,2.0,79,39,55,4.0
2021-03-01,1396,29.7,52,25.0,114,57,79,5.5
2021-03-01,1397,25.6,39,0.0,116,58,81,5.6
2021-03-01,1398,22.0,68,10.0,81,40,56,4.8
2021-03-01,1399,32.5,62,20.4,120,60,84,5.8
2021-03-01,1400,29.3,60,0.0,116,58,81,5.9
2021-03-01,1401,24.0,49,5.8,99,49,69,4.3
2021-03-01,1402,29.3,68,24.0,101,50,70,5.7
2021-03-01,1403,24.0,40,10.0,124,62,86,7.4
2021-03-01,1404,23.2,71,34.6,127,63,88,5.6
2021-03-01,1405,32.9,41,0.0,92,46,64,5.4
2021-03-01,1406,23.8,45,0.0,75,37,52,3.7
2021-03-01,1407,25.4,50,0.0,79,39,55,4.8
2021-03-01,1408,25.3,53,0.0,104,52,72,5.7
2021-03-01,1409,27.0,55,34.1,70,35,49,5.8
2021-03-01,1410,28.1,31,0.0,78,39,54,4.9
2021-03-01,1411,25.4,63,35.2,74,37,51,5.6
2021-03-01,1412,27.3,81,33.4,88,44,61,5.7
2021-03-01,1413,34.9,41,0.0,96,48,67,5.5
2021-03-01,1414,27.1,57,30.8,98,49,68,6.9
2021-03-01,1415,27.4,57,10.6,110,55,77,6.7
2021-03-01,1416,24.1,44,9.4,76,38,53,5.5
2021-03-01,1417,22.1,58,18.8,113,56,79,5.3
2021-03-01,1418,21.0,62,31.9,91,45,63,5.3
2021-03-01,1419,27.7,58,51.0,80,40,56,6.4
2021-03-01,1420,27.2,59,10.4,88,44,61,6.0
2021-03-01,1421,25.5,54,8.5,79,39,55,4.7
2021-03-01,1422,29.9,53,26.6,85,42,59,6.1
2021-03-01,1423,23.8,49,7.3,70,35,49,5.8
2021-03-01,1424,26.6,44,11.4,90,45,62,5.0
2021-03-01,1425,27.9,66,0.0,108,54,75,6.2
2021-03-01,1426,28.3,52,1.9,77,38,53,5.1
2021-03-01,1427,27.1,46,21.5,73,36,51,7.1
2021-03-01,1428,28.0,55,8.8,90,45,62,3.9
2021-03-01,1429,26.2,66,50.4,71,35,49,4.6
2021-03-01,1430,27.4,65,24.4,92,46,64,5.1
2021-03-01,1431,25.1,58,22.2,89,44,62,2.8
2021-03-01,1432,29.0,44,0.0,120,60,84,4.9
2021-03-01,1433,24.4,51,7.8,128,64,89,5.9
2021-03-01,1434,29.8,41,8.8,106,53,74,5.9
2021-03-01,1435,31.5,60,27.9,128,64,89,6.3
2021-03-01,1436,31.4,43,0.0,99,49,69,6.3
2021-03-01,1437,27.8,45,2.3,114,57,79,4.2
2021-03-01,1438,26.9,55,0.0,125,62,87,5.0
2021-03-01,1439,30.6,55,21.0,129,64,90,7.5
2021-03-01,1440,25.9,67,57.0,97,48,67,5.7
2021-03-01,1441,21.7,52,57.8,110,55,77,3.8
2021-03-01,1442,27.0,49,50.9,105,52,73,5.4
2021-03-01,1443,29.9,43,13.0,76,38,53,5.9
2021-03-01,1444,23.4,41,9.4,94,47,65,3.6
2021-03-01,1445,20.8,45,0.0,106,53,74,5.2
2021-03-01,1446,21.9,73,0.0,110,55,77,6.3
2021-03-01,1447,24.4,48,0.0,125,62,87,4.4
2021-03-01,1448,21.3,49,29.6,103,51,72,5.4
2021-03-01,1449,19.6,71,42.5,72,36,50,3.9
2021-03-01,1450,20.1,49,37.2,117,58,81,7.6
2021-03-01,1451,24.8,64,57.7,92,46,64,5.3
2021-03-01,1452,22.2,30,0.0,96,48,67,6.7
2021-03-01,1453,13.8,50,18.9,116,58,81,6.6
2021-03-01,1454,15.4,69,3.0,104,52,72,5.2
2021-03-01,1455,31.3,51,34.1,90,45,62,6.4
2021-03-01,1456,24.5,41,27.4,88,44,61,4.5
2021-03-01,1457,26.0,75,88.8,93,46,65,4.4
2021-03-01,1458,31.6,35,36.4,94,47,65,5.6
2021-03-01,1459,27.1,58,32.7,99,49,69,5.3
2021-03-01,1460,22.9,48,26.7,106,53,74,3.1
2021-03-01,1461,29.1,60,32.6,116,58,81,6.1
2021-03-01,1462,30.9,42,7.2,93,46,65,5.5
2021-03-01,1463,31.4,81,26.6,104,52,72,5.3
2021-03-01,1464,21.4,60,48.7,126,63,88,5.1
2021-03-01,1465,20.9,44,0.0,101,50,70,6.5
2021-03-01,1466,22.3,53,11.5,116,58,81,7.4
2021-03-01,1467,25.8,54,22.5,96,48,67,6.7
2021-03-01,1468,29.1,49,0.0,90,45,62,4.5
2021-03-01,1469,28.7,70,21.1,104,52,72,5.4
2021-03-01,1470,27.8,32,0.0,106,53,74,6.5
2021-03-01,1471,25.0,66,0.0,85,42,59,4.3
2021-03-01,1472,24.3,53,14.7,127,63,88,5.3
2021-03-01,1473,25.9,52,13.2,105,52,73,8.1
2021-03-01,1474,26.8,39,0.0,121,60,84,5.8
2021-03-01,1475,27.1,38,22.7,109,54,76,6.2
2021-03-01,1476,24.5,69,65.6,88,44,61,6.1
2021-03-01,1477,27.1,32,5.0,117,58,81,3.7
2021-03-01,1478,25.5,58,53.0,126,63,88,6.3
2021-03-01,1479,31.4,54,72.3,125,62,87,6.6
2021-03-01,1480,18.8,67,12.6,112,56,78,6.3
2021-03-01,1481,24.5,47,0.0,97,48,67,5.4
2021-03-01,1482,26.9,53,19.7,71,35,49,6.5
2021-03-01,1483,23.2,53,40.9,127,63,88,5.1
2021-03-01,1484,28.7,71,0.0,122,61,85,4.5
2021-03-01,1485,27.5,37,0.0,94,47,65,4.2
2021-03-01,1486,30.4,60,8.6,117,58,81,6.9
2021-03-01,1487,29.0,53,37.0,73,36,51,6.8
2021-03-01,1488,21.6,55,0.0,108,54,75,5.8
2021-03-01,1489,19.3,40,1.6,99,49,69,6.3
2021-03-01,1490,22.1,47,21.8,76,38,53,5.2
2021-03-01,1491,22.9,56,20.6,108,54,75,5.7
2021-03-01,1492,29.3,55,8.4,115,57,80,3.9
2021-03-01,1493,25.5,58,26.3,91,45,63,5.3
2021-03-01,1494,27.6,50,27.5,74,37,51,5.3
2021-03-01,1495,28.9,60,59.2,114,57,79,6.3
2021-03-01,1496,16.5,66,0.0,119,59,83,4.3
2021-03-01,1497,18.3,37,10.8,102,51,71,4.9
2021-03-01,1498,20.3,59,1.7,126,63,88,7.0
2021-03-01,1499,20.8,49,6.5,118,59,82,5.8
2021-03-01,1500,13.2,37,0.6,100,50,70,5.8
2021-03-01,1501,19.1,46,0.0,103,51,72,8.1
2021-03-01,1502,22.6,67,23.9,112,56,78,4.3
2021-03-01,1503,17.2,57,48.0,115,57,80,3.9
2021-03-01,1504,19.2,61,34.2,121,60,84,3.8
2021-03-01,1505,15.4,42,0.0,80,40,56,4.8
2021-03-01,1506,21.6,40,25.4,84,42,58,5.0
2021-03-01,1507,14.5,60,0.0,102,51,71,4.1
2021-03-01,1508,26.2,41,0.2,88,44,61,4.7
2021-03-01,1509,31.0,48,0.0,110,55,77,4.1
2021-03-01,1510,27.1,54,20.4,121,60,84,4.1
2021-03-01,1511,21.8,63,11.2,128,64,89,5.5
2021-03-01,1512,27.5,58,0.0,125,62,87,5.2
2021-03-01,1513,24.7,60,31.5,124,62,86,4.5
2021-03-01,1514,21.4,57,14.4,74,37,51,3.4
2021-03-01,1515,26.8,32,0.0,115,57,80,6.1
2021-03-01,1516,25.5,54,31.8,120,60,84,4.4
2021-03-01,1517,32.3,67,50.2,123,61,86,4.8
2021-03-01,1518,29.6,54,0.4,80,40,56,4.1
2021-03-01,1519,22.7,65,30.3,128,64,89,4.0
2021-03-01,1520,22.5,56,0.0,124,62,86,4.3
2021-03-01,1521,28.6,71,19.9,76,38,53,6.7
2021-03-01,1522,24.1,48,28.1,75,37,52,4.6
2021-03-01,1523,32.5,69,9.3,90,45,62,4.2
2021-03-01,1524,24.3,56,33.8,95,47,66,3.2
2021-03-01,1525,28.8,43,0.0,90,45,62,5.8
2021-03-01,1526,26.8,47,13.9,100,50,70,4.8
2021-03-01,1527,25.1,46,12.2,128,64,89,5.7
2021-03-01,1528,28.4,48,22.1,107,53,74,5.2
2021-03-01,1529,29.4,58,7.6,105,52,73,5.7
2021-03-01,1530,30.5,61,0.0,94,47,65,4.3
2021-03-01,1531,27.5,48,7.8,95,47,66,5.9
2021-03-01,1532,27.2,84,25.5,72,36,50,5.2
2021-03-01,1533,32.9,34,0.0,119,59,83,6.3
2021-03-01,1534,25.1,55,18.7,98,49,68,5.3
2021-03-01,1535,27.7,69,41.7,101,50,70,4.6
2021-03-01,1536,31.0,63,10.6,114,57,79,4.6
2021-04-01,1,32.2,67,10.8,151,75,105,10.1
2021-04-01,2,30.8,51,12.3,120,60,84,9.6
2021-04-01,3,27.5,49,40.9,107,53,74,10.1
2021-04-01,4,32.7,43,0.0,113,56,79,8.8
2021-04-01,5,29.9,38,22.1,119,59,83,9.6
2021-04-01,6,34.8,48,17.1,135,67,94,10.1
2021-04-01,7,33.1,59,34.9,127,63,88,9.9
2021-04-01,8,35.8,45,0.0,151,75,105,9.4
2021-04-01,9,33.8,55,18.4,133,66,93,9.2
2021-04-01,10,35.0,43,21.5,114,57,79,10.0
2021-04-01,11,31.0,47,1.4,101,50,70,10.0
2021-04-01,12,34.9,53,18.4,120,60,84,9.5
2021-04-01,13,29.1,32,0.0,119,59,83,8.9
2021-04-01,14,29.0,65,0.0,113,56,79,9.5
2021-04-01,15,31.4,57,0.0,133,66,93,10.3
2021-04-01,16,32.3,59,14.4,122,61,85,9.7
2021-04-01,17,24.1,58,0.0,133,66,93,9.4
2021-04-01,18,32.3,57,20.3,116,58,81,9.8
2021-04-01,19,33.8,70,20.4,152,76,106,8.9
2021-04-01,20,29.5,34,10.0,150,75,105,9.3
2021-04-01,21,25.8,47,0.0,128,64,89,9.8
2021-04-01,22,24.6,45,0.0,145,72,101,9.7
2021-04-01,23,26.2,44,5.5,119,59,83,10.4
2021-04-01,24,35.7,42,5.9,153,76,107,9.0
2021-04-01,25,24.8,38,0.0,156,78,109,8.6
2021-04-01,26,25.9,51,3.3,120,60,84,9.5
2021-04-01,27,29.2,52,28.1,100,50,70,9.1
2021-04-01,28,20.8,61,73.8,110,55,77,10.5
2021-04-01,29,25.2,55,0.0,120,60,84,9.8
2021-04-01,30,27.8,69,41.6,132,66,92,8.6
2021-04-01,31,26.4,48,54.1,111,55,77,10.5
2021-04-01,32,29.5,63,36.1,138,69,96,10.5
2021-04-01,33,34.5,68,7.2,127,63,88,9.3
2021-04-01,34,32.5,50,15.4,131,65,91,8.4
2021-04-01,35,30.6,52,0.0,116,58,81,9.1
2021-04-01,36,28.6,49,22.8,115,57,80,9.6
2021-04-01,37,34.1,63,49.1,108,54,75,8.0
2021-04-01,38,32.3,56,18.7,126,63,88,10.4
2021-04-01,39,31.5,59,24.9,148,74,103,9.5
2021-04-01,40,31.9,60,0.0,102,51,71,9.9
2021-04-01,41,34.7,80,31.8,154,77,107,8.7
2021-04-01,42,27.5,51,13.7,109,54,76,9.6
2021-04-01,43,28.7,56,43.5,150,75,105,9.0
2021-04-01,44,29.8,44,0.0,140,70,98,8.0
2021-04-01,45,34.4,55,59.0,158,79,110,10.3
2021-04-01,46,23.2,57,23.6,133,66,93,10.4
2021-04-01,47,25.7,42,1.8,105,52,73,9.8
2021-04-01,48,20.2,62,22.1,110,55,77,7.4
2021-04-01,49,28.0,53,0.0,110,55,77,9.2
2021-04-01,50,30.7,31,3.7,121,60,84,10.0
2021-04-01,51,25.0,35,9.7,136,68,95,9.1
2021-04-01,52,27.5,66,20.3,134,67,93,8.5
2021-04-01,53,27.1,46,15.9,127,63,88,9.6
2021-04-01,54,29.3,43,19.6,129,64,90,10.4
2021-04-01,55,25.8,75,16.4,134,67,93,9.2
2021-04-01,56,26.9,55,52.9,120,60,84,9.1
2021-04-01,57,35.9,53,0.0,109,54,76,9.6
2021-04-01,58,28.0,55,16.9,114,57,79,8.7
2021-04-01,59,30.3,62,0.0,145,72,101,9.9
2021-04-01,60,37.0,67,11.4,156,78,109,9.1
2021-04-01,61,28.4,37,0.0,110,55,77,9.2
2021-04-01,62,28.8,48,40.1,125,62,87,9.9
2021-04-01,63,26.2,69,0.0,100,50,70,10.3
2021-04-01,64,30.2,63,0.0,114,57,79,9.9
2021-04-01,65,29.5,57,40.7,117,58,81,9.8
2021-04-01,66,25.9,64,6.7,128,64,89,8.6
2021-04-01,67,31.2,59,32.1,149,74,104,8.1
2021-04-01,68,25.4,70,5.5,123,61,86,10.1
2021-04-01,69,30.0,54,0.0,156,78,109,8.6
2021-04-01,70,29.9,66,23.3,111,55,77,9.4
2021-04-01,71,27.4,55,19.5,112,56,78,9.9
2021-04-01,72,24.6,61,29.5,112,56,78,10.1
2021-04-01,73,28.6,59,6.4,110,55,77,10.3
2021-04-01,74,26.5,55,31.0,120,60,84,10.4
2021-04-01,75,20.7,50,15.5,115,57,80,8.6
2021-04-01,76,26.0,44,11.3,149,74,104,8.8
2021-04-01,77,33.2,39,14.0,131,65,91,9.1
2021-04-01,78,35.2,73,31.6,103,51,72,9.4
2021-04-01,79,31.0,33,11.2,136,68,95,9.4
2021-04-01,80,33.8,54,0.0,141,70,98,9.8
2021-04-01,81,30.6,54,34.8,126,63,88,9.9
2021-04-01,82,37.7,49,20.2,112,56,78,8.9
2021-04-01,83,31.4,50,22.9,113,56,79,9.4
2021-04-01,84,34.5,52,0.0,124,62,86,8.0
2021-04-01,85,36.1,66,24.5,114,57,79,7.8
2021-04-01,86,30.5,48,0.0,101,50,70,8.5
2021-04-01,87,32.9,47,14.5,116,58,81,8.0
2021-04-01,88,32.0,56,0.0,129,64,90,6.3
2021-04-01,89,37.2,46,35.9,155,77,108,10.4
2021-04-01,90,34.7,75,34.1,156,78,109,7.6
2021-04-01,91,38.0,44,8.9,156,78,109,7.5
2021-04-01,92,32.3,41,0.0,107,53,74,7.6
2021-04-01,93,28.5,34,0.0,127,63,88,9.6
2021-04-01,94,25.5,63,11.1,125,62,87,7.5
2021-04-01,95,26.9,48,0.0,145,72,101,8.9
2021-04-01,96,35.2,43,3.6,130,65,91,9.4
2021-04-01,97,32.1,39,35.2,134,67,93,8.7
2021-04-01,98,29.9,65,25.3,135,67,94,8.7
2021-04-01,99,31.4,54,0.0,126,63,88,6.3
2021-04-01,100,38.5,62,24.5,132,66,92,8.6
2021-04-01,101,34.7,41,25.1,125,62,87,5.7
2021-04-01,102,32.1,68,17.6,109,54,76,6.7
2021-04-01,103,38.0,50,46.0,128,64,89,7.7
2021-04-01,104,28.4,58,44.6,136,68,95,7.5
2021-04-01,105,36.9,55,1.1,130,65,91,8.6
2021-04-01,106,31.3,55,40.2,119,59,83,7.1
2021-04-01,107,31.3,41,0.0,112,56,78,9.3
2021-04-01,108,39.0,67,29.9,150,75,105,8.4
2021-04-01,109,30.8,41,0.0,157,78,109,9.4
2021-04-01,110,28.8,34,0.0,105,52,73,9.1
2021-04-01,111,29.4,54,5.9,146,73,102,8.6
2021-04-01,112,29.3,59,44.9,145,72,101,8.4
2021-04-01,113,27.2,65,6.8,124,62,86,7.9
2021-04-01,114,27.7,59,0.0,151,75,105,7.2
2021-04-01,115,26.1,46,0.0,109,54,76,7.4
2021-04-01,116,27.0,42,11.3,158,79,110,7.1
2021-04-01,117,28.2,45,0.0,144,72,100,5.8
2021-04-01,118,29.7,64,42.4,151,75,105,10.4
