date,region_id,disease_code,disease_name,case_count,severity_avg,population_normalized_rate
2024-10-17,64,A90,Dengue Fever,8,3.39,1.38
2024-10-17,65,B15,Hepatitis A,0,2.89,0.0
2024-10-17,65,A00,Cholera,0,1.81,0.0
2024-10-17,65,U07.1,COVID-19,10,2.52,1.67
2024-10-17,66,A15,Tuberculosis,0,2.34,0.0
2024-10-17,66,B50,Malaria,0,2.4,0.0
2024-10-17,66,A09,Gastroenteritis,8,3.03,4.17
2024-10-17,67,A15,Tuberculosis,0,2.98,0.0
2024-10-17,67,B50,Malaria,0,1.88,0.0
2024-10-17,67,A90,Dengue Fever,8,3.02,3.86
2024-10-17,68,A01,Typhoid Fever,0,1.94,0.0
2024-10-17,68,B15,Hepatitis A,0,2.39,0.0
2024-10-17,68,A00,Cholera,0,2.71,0.0
2024-10-17,69,A90,Dengue Fever,8,3.01,1.38
2024-10-17,69,A00,Cholera,0,1.96,0.0
2024-10-17,69,A15,Tuberculosis,5,1.93,0.87
2024-10-17,70,A09,Gastroenteritis,5,2.35,1.51
2024-10-17,70,A90,Dengue Fever,6,2.52,1.81
2024-10-17,70,A00,Cholera,0,3.23,0.0
2024-10-17,71,U07.1,COVID-19,9,3.26,1.39
2024-10-17,71,B50,Malaria,0,1.81,0.0
2024-10-17,71,A01,Typhoid Fever,0,3.34,0.0
2024-10-17,72,U07.1,COVID-19,15,2.81,2.96
2024-10-17,72,B15,Hepatitis A,0,2.31,0.0
2024-10-17,72,A00,Cholera,0,2.52,0.0
2024-10-17,73,B15,Hepatitis A,0,2.53,0.0
2024-10-17,73,U07.1,COVID-19,11,2.53,1.59
2024-10-17,73,B50,Malaria,0,3.17,0.0
2024-10-17,74,A90,Dengue Fever,0,2.3,0.0
2024-10-17,74,J18,Pneumonia,9,3.15,2.01
2024-10-17,74,U07.1,COVID-19,14,3.08,3.12
2024-10-17,75,A09,Gastroenteritis,12,3.02,3.86
2024-10-17,75,A00,Cholera,0,2.16,0.0
2024-10-17,75,B50,Malaria,0,2.22,0.0
2024-10-17,76,J18,Pneumonia,7,3.23,1.39
2024-10-17,76,A09,Gastroenteritis,9,3.39,1.79
2024-10-17,76,A15,Tuberculosis,0,1.99,0.0
2024-10-17,77,A90,Dengue Fever,6,3.17,0.89
2024-10-17,77,U07.1,COVID-19,14,2.29,2.08
2024-10-17,77,B15,Hepatitis A,0,2.96,0.0
2024-10-17,78,A00,Cholera,0,2.42,0.0
2024-10-17,78,B50,Malaria,0,3.15,0.0
2024-10-17,78,B15,Hepatitis A,0,2.57,0.0
2024-10-17,79,A09,Gastroenteritis,12,2.46,2.3
2024-10-17,79,A15,Tuberculosis,0,1.97,0.0
2024-10-17,79,U07.1,COVID-19,5,2.57,0.96
2024-10-17,80,J10,Influenza,10,3.21,3.17
2024-10-17,80,A09,Gastroenteritis,10,2.26,3.17
2024-10-17,80,J18,Pneumonia,9,2.36,2.86
2024-10-17,81,A15,Tuberculosis,6,2.7,2.5
2024-10-17,81,A09,Gastroenteritis,12,2.04,5.0
2024-10-17,81,A01,Typhoid Fever,6,2.89,2.5
2024-10-17,82,A00,Cholera,0,3.31,0.0
2024-10-17,82,U07.1,COVID-19,15,1.84,4.3
2024-10-17,82,A15,Tuberculosis,0,2.73,0.0
2024-10-17,83,J10,Influenza,12,2.65,2.95
2024-10-17,83,B15,Hepatitis A,0,2.99,0.0
2024-10-17,83,U07.1,COVID-19,5,3.15,1.23
2024-10-17,84,J18,Pneumonia,0,2.15,0.0
2024-10-17,84,A01,Typhoid Fever,0,3.29,0.0
2024-10-17,84,J10,Influenza,14,2.56,2.82
2024-10-17,85,J10,Influenza,13,2.5,6.28
2024-10-17,85,A09,Gastroenteritis,10,2.55,4.83
2024-10-17,85,B15,Hepatitis A,0,2.13,0.0
2024-10-17,86,J10,Influenza,12,2.16,2.74
2024-10-17,86,J18,Pneumonia,7,2.74,1.6
2024-10-17,86,A01,Typhoid Fever,6,1.91,1.37
2024-10-17,87,B50,Malaria,0,3.38,0.0
2024-10-17,87,A90,Dengue Fever,0,2.01,0.0
2024-10-17,87,A09,Gastroenteritis,11,2.08,1.96
2024-10-17,88,A90,Dengue Fever,0,2.12,0.0
2024-10-17,88,J18,Pneumonia,5,2.11,0.78
2024-10-17,88,A01,Typhoid Fever,0,1.88,0.0
2024-10-17,89,A01,Typhoid Fever,5,2.25,2.93
2024-10-17,89,A00,Cholera,0,3.06,0.0
2024-10-17,89,B15,Hepatitis A,0,3.22,0.0
2024-10-17,90,J18,Pneumonia,9,3.27,2.08
2024-10-17,90,U07.1,COVID-19,11,2.78,2.54
2024-10-17,90,A00,Cholera,0,2.11,0.0
2024-10-17,91,A09,Gastroenteritis,10,3.05,2.68
2024-10-17,91,B15,Hepatitis A,0,2.29,0.0
2024-10-17,91,J18,Pneumonia,5,2.61,1.34
2024-10-17,92,A00,Cholera,0,3.06,0.0
2024-10-17,92,A09,Gastroenteritis,9,2.21,1.78
2024-10-17,92,A90,Dengue Fever,8,2.69,1.58
2024-10-17,93,U07.1,COVID-19,10,2.19,2.57
2024-10-17,93,B15,Hepatitis A,0,3.34,0.0
2024-10-17,93,A09,Gastroenteritis,5,2.21,1.29
2024-10-17,94,A15,Tuberculosis,0,2.65,0.0
2024-10-17,94,J10,Influenza,6,2.32,1.36
2024-10-17,94,U07.1,COVID-19,12,2.46,2.72
2024-10-17,95,U07.1,COVID-19,10,3.08,4.84
2024-10-17,95,A01,Typhoid Fever,6,2.69,2.91
2024-10-17,95,A15,Tuberculosis,5,2.68,2.42
2024-10-17,96,A09,Gastroenteritis,5,2.89,1.78
2024-10-17,96,B15,Hepatitis A,0,2.17,0.0
2024-10-17,96,J18,Pneumonia,8,3.32,2.85
2024-10-17,97,A01,Typhoid Fever,0,3.27,0.0
2024-10-17,97,B50,Malaria,0,3.24,0.0
2024-10-17,97,A00,Cholera,0,2.79,0.0
2024-10-17,98,A15,Tuberculosis,5,3.28,0.78
2024-10-17,98,B15,Hepatitis A,0,3.04,0.0
2024-10-17,98,J18,Pneumonia,9,2.01,1.41
2024-10-17,99,A09,Gastroenteritis,7,3.27,1.18
2024-10-17,99,B15,Hepatitis A,0,2.6,0.0
2024-10-17,99,J10,Influenza,7,2.2,1.18
2024-10-17,100,A01,Typhoid Fever,6,2.08,4.48
2024-10-17,100,U07.1,COVID-19,6,2.56,4.48
2024-10-17,100,A15,Tuberculosis,6,2.43,4.48
2024-10-18,1,U07.1,COVID-19,5,2.18,1.59
2024-10-18,1,B50,Malaria,0,2.67,0.0
2024-10-18,1,J18,Pneumonia,8,1.81,2.55
2024-10-18,2,A90,Dengue Fever,0,2.92,0.0
2024-10-18,2,J10,Influenza,8,2.64,7.19
2024-10-18,2,A15,Tuberculosis,0,2.34,0.0
2024-10-18,3,B50,Malaria,0,2.89,0.0
2024-10-18,3,A01,Typhoid Fever,0,1.93,0.0
2024-10-18,3,A90,Dengue Fever,5,2.38,0.77
2024-10-18,4,A15,Tuberculosis,5,2.24,0.96
2024-10-18,4,U07.1,COVID-19,12,2.79,2.29
2024-10-18,4,B50,Malaria,0,1.89,0.0
2024-10-18,5,U07.1,COVID-19,7,3.2,1.53
2024-10-18,5,J18,Pneumonia,6,2.84,1.31
2024-10-18,5,B15,Hepatitis A,0,3.05,0.0
2024-10-18,6,A15,Tuberculosis,6,2.52,1.26
2024-10-18,6,A01,Typhoid Fever,5,2.07,1.05
2024-10-18,6,J18,Pneumonia,0,2.17,0.0
2024-10-18,7,J18,Pneumonia,8,3.25,2.84
2024-10-18,7,A90,Dengue Fever,0,2.27,0.0
2024-10-18,7,A09,Gastroenteritis,8,2.12,2.84
2024-10-18,8,J10,Influenza,8,3.24,4.3
2024-10-18,8,A15,Tuberculosis,6,2.15,3.23
2024-10-18,8,A09,Gastroenteritis,5,2.48,2.69
2024-10-18,9,B50,Malaria,0,3.36,0.0
2024-10-18,9,U07.1,COVID-19,7,2.17,1.94
2024-10-18,9,A15,Tuberculosis,5,2.58,1.39
2024-10-18,10,U07.1,COVID-19,13,2.93,2.3
2024-10-18,10,B15,Hepatitis A,0,2.81,0.0
2024-10-18,10,A15,Tuberculosis,0,1.95,0.0
2024-10-18,11,A90,Dengue Fever,5,2.77,1.22
2024-10-18,11,B50,Malaria,0,2.87,0.0
2024-10-18,11,J18,Pneumonia,0,2.79,0.0
2024-10-18,12,A15,Tuberculosis,0,1.99,0.0
2024-10-18,12,B50,Malaria,5,2.05,0.83
2024-10-18,12,A01,Typhoid Fever,5,2.0,0.83
2024-10-18,13,A00,Cholera,0,3.13,0.0
2024-10-18,13,A01,Typhoid Fever,7,2.84,1.97
2024-10-18,13,A09,Gastroenteritis,8,3.01,2.25
2024-10-18,14,J10,Influenza,7,2.35,3.11
2024-10-18,14,A15,Tuberculosis,0,3.26,0.0
2024-10-18,14,A01,Typhoid Fever,0,1.92,0.0
2024-10-18,15,A00,Cholera,0,2.76,0.0
2024-10-18,15,A09,Gastroenteritis,5,3.25,0.96
2024-10-18,15,B50,Malaria,0,2.33,0.0
2024-10-18,16,A09,Gastroenteritis,9,3.26,9.78
2024-10-18,16,U07.1,COVID-19,9,2.7,9.78
2024-10-18,16,B50,Malaria,0,3.12,0.0
2024-10-18,17,J10,Influenza,12,2.01,2.75
2024-10-18,17,J18,Pneumonia,8,1.93,1.83
2024-10-18,17,A01,Typhoid Fever,7,2.18,1.6
2024-10-18,18,B50,Malaria,5,3.32,1.4
2024-10-18,18,A01,Typhoid Fever,6,2.96,1.68
2024-10-18,18,U07.1,COVID-19,8,3.02,2.25
2024-10-18,19,J18,Pneumonia,5,3.21,0.82
2024-10-18,19,A09,Gastroenteritis,9,2.28,1.47
2024-10-18,19,B15,Hepatitis A,0,2.29,0.0
2024-10-18,20,A15,Tuberculosis,6,2.59,0.94
2024-10-18,20,U07.1,COVID-19,14,3.36,2.2
2024-10-18,20,A09,Gastroenteritis,11,2.38,1.73
2024-10-18,21,B50,Malaria,0,2.16,0.0
2024-10-18,21,A15,Tuberculosis,6,3.19,1.49
2024-10-18,21,J18,Pneumonia,9,1.87,2.24
2024-10-18,22,A01,Typhoid Fever,5,3.28,3.28
2024-10-18,22,A90,Dengue Fever,7,1.83,4.59
2024-10-18,22,A00,Cholera,0,2.0,0.0
2024-10-18,23,A09,Gastroenteritis,5,2.95,0.79
2024-10-18,23,J18,Pneumonia,8,2.26,1.26
2024-10-18,23,A90,Dengue Fever,6,1.91,0.95
2024-10-18,24,A15,Tuberculosis,5,2.46,1.23
2024-10-18,24,A09,Gastroenteritis,9,3.21,2.21
2024-10-18,24,A00,Cholera,0,2.41,0.0
2024-10-18,25,A01,Typhoid Fever,5,2.75,3.4
2024-10-18,25,J10,Influenza,6,2.15,4.08
2024-10-18,25,A15,Tuberculosis,6,2.17,4.08
2024-10-18,26,J10,Influenza,6,3.26,1.87
2024-10-18,26,B50,Malaria,0,2.04,0.0
2024-10-18,26,U07.1,COVID-19,8,1.97,2.5
2024-10-18,27,B50,Malaria,0,2.43,0.0
2024-10-18,27,A09,Gastroenteritis,6,2.21,1.02
2024-10-18,27,A01,Typhoid Fever,5,2.47,0.85
2024-10-18,28,A90,Dengue Fever,6,2.23,1.04
2024-10-18,28,J10,Influenza,9,2.15,1.56
2024-10-18,28,B50,Malaria,0,2.78,0.0
2024-10-18,29,U07.1,COVID-19,7,2.05,5.12
2024-10-18,29,A09,Gastroenteritis,8,3.13,5.85
2024-10-18,29,J10,Influenza,11,2.79,8.04
2024-10-18,30,J18,Pneumonia,0,3.37,0.0
2024-10-18,30,A09,Gastroenteritis,8,3.18,2.85
2024-10-18,30,B15,Hepatitis A,0,3.06,0.0
2024-10-18,31,A01,Typhoid Fever,5,2.54,3.14
2024-10-18,31,J18,Pneumonia,5,2.44,3.14
2024-10-18,31,J10,Influenza,6,1.87,3.77
2024-10-18,32,A00,Cholera,0,2.93,0.0
2024-10-18,32,A01,Typhoid Fever,0,2.49,0.0
2024-10-18,32,A90,Dengue Fever,8,2.53,2.44
2024-10-18,33,B50,Malaria,0,2.52,0.0
2024-10-18,33,U07.1,COVID-19,12,2.2,14.59
2024-10-18,33,B15,Hepatitis A,0,2.93,0.0
2024-10-18,34,A15,Tuberculosis,0,2.08,0.0
2024-10-18,34,U07.1,COVID-19,8,2.0,1.21
2024-10-18,34,A90,Dengue Fever,6,2.59,0.91
2024-10-18,35,A01,Typhoid Fever,6,3.32,0.93
2024-10-18,35,A90,Dengue Fever,8,3.18,1.23
2024-10-18,35,J18,Pneumonia,8,2.16,1.23
2024-10-18,36,A00,Cholera,0,2.74,0.0
2024-10-18,36,U07.1,COVID-19,9,2.31,1.41
2024-10-18,36,J10,Influenza,9,2.98,1.41
2024-10-18,37,J10,Influenza,8,2.62,2.45
2024-10-18,37,A01,Typhoid Fever,7,2.91,2.14
2024-10-18,37,A15,Tuberculosis,0,2.53,0.0
2024-10-18,38,A00,Cholera,0,2.19,0.0
2024-10-18,38,B15,Hepatitis A,0,2.17,0.0
2024-10-18,38,B50,Malaria,0,2.2,0.0
2024-10-18,39,A00,Cholera,0,2.48,0.0
2024-10-18,39,A90,Dengue Fever,0,3.15,0.0
2024-10-18,39,A01,Typhoid Fever,0,2.27,0.0
2024-10-18,40,A09,Gastroenteritis,10,2.11,1.49
2024-10-18,40,U07.1,COVID-19,12,2.05,1.79
2024-10-18,40,A90,Dengue Fever,0,2.17,0.0
2024-10-18,41,A90,Dengue Fever,5,1.88,3.29
2024-10-18,41,A15,Tuberculosis,0,3.11,0.0
2024-10-18,41,B50,Malaria,0,1.95,0.0
2024-10-18,42,A90,Dengue Fever,0,3.32,0.0
2024-10-18,42,A09,Gastroenteritis,10,2.65,1.58
2024-10-18,42,B50,Malaria,0,1.89,0.0
2024-10-18,43,J10,Influenza,10,2.04,4.97
2024-10-18,43,U07.1,COVID-19,15,3.11,7.46
2024-10-18,43,A90,Dengue Fever,7,2.28,3.48
2024-10-18,44,A15,Tuberculosis,0,1.93,0.0
2024-10-18,44,J18,Pneumonia,8,2.05,2.24
2024-10-18,44,U07.1,COVID-19,10,3.17,2.8
2024-10-18,45,A01,Typhoid Fever,7,3.08,1.89
2024-10-18,45,A15,Tuberculosis,0,3.31,0.0
2024-10-18,45,A00,Cholera,0,2.74,0.0
2024-10-18,46,A00,Cholera,0,2.94,0.0
2024-10-18,46,A15,Tuberculosis,0,2.97,0.0
2024-10-18,46,A90,Dengue Fever,0,2.78,0.0
2024-10-18,47,U07.1,COVID-19,6,2.33,0.87
2024-10-18,47,B50,Malaria,0,3.17,0.0
2024-10-18,47,A09,Gastroenteritis,10,2.37,1.45
2024-10-18,48,B50,Malaria,0,2.08,0.0
2024-10-18,48,J18,Pneumonia,8,2.81,6.57
2024-10-18,48,B15,Hepatitis A,0,3.37,0.0
2024-10-18,49,J18,Pneumonia,7,1.99,1.38
2024-10-18,49,A00,Cholera,0,2.01,0.0
2024-10-18,49,A90,Dengue Fever,8,1.92,1.58
2024-10-18,50,B15,Hepatitis A,0,2.31,0.0
2024-10-18,50,A15,Tuberculosis,0,3.2,0.0
2024-10-18,50,J18,Pneumonia,0,2.53,0.0
2024-10-18,51,B50,Malaria,0,2.05,0.0
2024-10-18,51,A15,Tuberculosis,0,2.77,0.0
2024-10-18,51,A90,Dengue Fever,7,2.42,2.06
2024-10-18,52,A15,Tuberculosis,5,3.2,0.89
2024-10-18,52,J18,Pneumonia,6,2.1,1.07
2024-10-18,52,A09,Gastroenteritis,8,2.91,1.42
2024-10-18,53,J18,Pneumonia,9,3.02,5.89
2024-10-18,53,A90,Dengue Fever,0,1.97,0.0
2024-10-18,53,B15,Hepatitis A,0,3.27,0.0
2024-10-18,54,J18,Pneumonia,9,2.15,1.4
2024-10-18,54,B50,Malaria,0,2.58,0.0
2024-10-18,54,A90,Dengue Fever,6,2.64,0.93
2024-10-18,55,B15,Hepatitis A,0,2.25,0.0
2024-10-18,55,B50,Malaria,0,2.85,0.0
2024-10-18,55,A00,Cholera,0,3.3,0.0
2024-10-18,56,B15,Hepatitis A,0,3.35,0.0
2024-10-18,56,J10,Influenza,13,2.93,6.46
2024-10-18,56,B50,Malaria,0,1.94,0.0
2024-10-18,57,A15,Tuberculosis,0,2.8,0.0
2024-10-18,57,J18,Pneumonia,9,2.75,1.4
2024-10-18,57,A90,Dengue Fever,0,3.39,0.0
2024-10-18,58,B15,Hepatitis A,0,2.57,0.0
2024-10-18,58,J10,Influenza,14,1.85,3.42
2024-10-18,58,A01,Typhoid Fever,6,3.32,1.47
2024-10-18,59,A09,Gastroenteritis,6,2.88,1.42
2024-10-18,59,A01,Typhoid Fever,5,2.52,1.18
2024-10-18,59,A90,Dengue Fever,7,2.11,1.66
2024-10-18,60,A00,Cholera,0,1.83,0.0
2024-10-18,60,A15,Tuberculosis,6,2.16,2.29
2024-10-18,60,J18,Pneumonia,9,2.94,3.43
2024-10-18,61,A90,Dengue Fever,0,3.03,0.0
2024-10-18,61,B15,Hepatitis A,0,2.51,0.0
2024-10-18,61,A00,Cholera,0,1.97,0.0
2024-10-18,62,U07.1,COVID-19,14,2.68,5.43
2024-10-18,62,A15,Tuberculosis,5,2.54,1.94
2024-10-18,62,J10,Influenza,7,2.22,2.71
2024-10-18,63,A09,Gastroenteritis,11,2.41,3.37
2024-10-18,63,U07.1,COVID-19,13,2.96,3.98
2024-10-18,63,A90,Dengue Fever,5,2.4,1.53
2024-10-18,64,B15,Hepatitis A,0,1.93,0.0
2024-10-18,64,A15,Tuberculosis,0,2.37,0.0
2024-10-18,64,A09,Gastroenteritis,5,2.36,0.86
2024-10-18,65,J10,Influenza,9,3.4,1.5
2024-10-18,65,A15,Tuberculosis,0,3.28,0.0
2024-10-18,65,J18,Pneumonia,0,2.61,0.0
2024-10-18,66,A09,Gastroenteritis,5,2.95,2.61
2024-10-18,66,A00,Cholera,0,2.36,0.0
2024-10-18,66,A01,Typhoid Fever,5,2.49,2.61
2024-10-18,67,A00,Cholera,0,2.57,0.0
2024-10-18,67,J10,Influenza,9,1.83,4.34
2024-10-18,67,A09,Gastroenteritis,8,1.96,3.86
2024-10-18,68,A09,Gastroenteritis,6,2.75,1.1
2024-10-18,68,B15,Hepatitis A,0,3.14,0.0
2024-10-18,68,J10,Influenza,7,2.39,1.29
2024-10-18,69,B15,Hepatitis A,0,3.16,0.0
2024-10-18,69,A09,Gastroenteritis,7,2.22,1.21
2024-10-18,69,A01,Typhoid Fever,0,2.02,0.0
2024-10-18,70,A15,Tuberculosis,0,1.84,0.0
2024-10-18,70,U07.1,COVID-19,5,3.39,1.51
2024-10-18,70,J10,Influenza,10,2.74,3.02
2024-10-18,71,A90,Dengue Fever,7,2.7,1.08
2024-10-18,71,B15,Hepatitis A,0,3.15,0.0
2024-10-18,71,J10,Influenza,13,2.44,2.01
2024-10-18,72,A09,Gastroenteritis,7,2.3,1.38
2024-10-18,72,A00,Cholera,0,2.43,0.0
2024-10-18,72,J10,Influenza,6,2.12,1.18
2024-10-18,73,U07.1,COVID-19,15,1.9,2.17
2024-10-18,73,A00,Cholera,0,2.73,0.0
2024-10-18,73,B15,Hepatitis A,0,2.16,0.0
2024-10-18,74,A01,Typhoid Fever,0,2.59,0.0
2024-10-18,74,U07.1,COVID-19,9,1.97,2.01
2024-10-18,74,A00,Cholera,0,2.3,0.0
2024-10-18,75,U07.1,COVID-19,7,2.62,2.25
2024-10-18,75,J18,Pneumonia,7,2.91,2.25
2024-10-18,75,B15,Hepatitis A,0,1.96,0.0
2024-10-18,76,J10,Influenza,8,2.34,1.59
2024-10-18,76,J18,Pneumonia,7,3.04,1.39
2024-10-18,76,A01,Typhoid Fever,6,1.89,1.19
2024-10-18,77,A01,Typhoid Fever,0,2.01,0.0
2024-10-18,77,J10,Influenza,10,1.86,1.49
2024-10-18,77,A00,Cholera,0,2.99,0.0
2024-10-18,78,A09,Gastroenteritis,10,1.93,2.83
2024-10-18,78,B50,Malaria,0,2.63,0.0
2024-10-18,78,A01,Typhoid Fever,0,3.12,0.0
2024-10-18,79,B50,Malaria,5,3.21,0.96
2024-10-18,79,B15,Hepatitis A,0,2.34,0.0
2024-10-18,79,A01,Typhoid Fever,6,2.44,1.15
2024-10-18,80,A90,Dengue Fever,8,2.09,2.54
2024-10-18,80,B15,Hepatitis A,0,2.0,0.0
2024-10-18,80,B50,Malaria,5,2.69,1.59
2024-10-18,81,U07.1,COVID-19,14,2.69,5.84
2024-10-18,81,A09,Gastroenteritis,8,2.47,3.34
2024-10-18,81,A90,Dengue Fever,0,2.02,0.0
2024-10-18,82,J18,Pneumonia,6,2.28,1.72
2024-10-18,82,A15,Tuberculosis,0,2.03,0.0
2024-10-18,82,U07.1,COVID-19,9,2.91,2.58
2024-10-18,83,A01,Typhoid Fever,0,2.96,0.0
2024-10-18,83,U07.1,COVID-19,8,3.19,1.97
2024-10-18,83,J18,Pneumonia,5,2.54,1.23
2024-10-18,84,U07.1,COVID-19,8,3.31,1.61
2024-10-18,84,A15,Tuberculosis,0,3.26,0.0
2024-10-18,84,A90,Dengue Fever,0,2.91,0.0
2024-10-18,85,J18,Pneumonia,6,3.06,2.9
2024-10-18,85,J10,Influenza,9,2.87,4.35
2024-10-18,85,B50,Malaria,0,1.81,0.0
2024-10-18,86,B50,Malaria,0,3.29,0.0
2024-10-18,86,A90,Dengue Fever,8,1.95,1.83
2024-10-18,86,U07.1,COVID-19,13,2.71,2.97
2024-10-18,87,B50,Malaria,0,3.16,0.0
2024-10-18,87,J10,Influenza,12,3.33,2.13
2024-10-18,87,A01,Typhoid Fever,7,2.03,1.25
2024-10-18,88,U07.1,COVID-19,13,2.68,2.02
2024-10-18,88,A09,Gastroenteritis,8,2.26,1.24
2024-10-18,88,J18,Pneumonia,0,2.15,0.0
2024-10-18,89,B50,Malaria,0,3.01,0.0
2024-10-18,89,U07.1,COVID-19,13,1.97,7.61
2024-10-18,89,J10,Influenza,14,2.81,8.19
2024-10-18,90,U07.1,COVID-19,6,2.92,1.39
2024-10-18,90,A90,Dengue Fever,0,2.05,0.0
2024-10-18,90,A15,Tuberculosis,0,2.51,0.0
2024-10-18,91,J10,Influenza,10,2.52,2.68
2024-10-18,91,A90,Dengue Fever,6,2.38,1.61
2024-10-18,91,U07.1,COVID-19,5,2.72,1.34
2024-10-18,92,U07.1,COVID-19,12,1.96,2.37
2024-10-18,92,A90,Dengue Fever,7,3.11,1.38
2024-10-18,92,J18,Pneumonia,7,2.64,1.38
2024-10-18,93,B50,Malaria,0,2.22,0.0
2024-10-18,93,A90,Dengue Fever,8,2.37,2.06
2024-10-18,93,A00,Cholera,0,2.23,0.0
2024-10-18,94,A09,Gastroenteritis,12,2.32,2.72
2024-10-18,94,A01,Typhoid Fever,6,2.76,1.36
2024-10-18,94,B15,Hepatitis A,0,2.53,0.0
2024-10-18,95,U07.1,COVID-19,8,3.17,3.87
2024-10-18,95,A90,Dengue Fever,5,2.22,2.42
2024-10-18,95,A00,Cholera,0,1.81,0.0
2024-10-18,96,A00,Cholera,0,2.43,0.0
2024-10-18,96,J10,Influenza,10,1.94,3.56
2024-10-18,96,B50,Malaria,0,3.34,0.0
2024-10-18,97,B50,Malaria,0,2.16,0.0
2024-10-18,97,A90,Dengue Fever,5,3.01,1.33
2024-10-18,97,J18,Pneumonia,7,2.36,1.86
2024-10-18,98,B50,Malaria,0,2.58,0.0
2024-10-18,98,B15,Hepatitis A,0,2.19,0.0
2024-10-18,98,A90,Dengue Fever,7,3.14,1.09
2024-10-18,99,B50,Malaria,0,2.27,0.0
2024-10-18,99,A90,Dengue Fever,8,1.95,1.35
2024-10-18,99,J18,Pneumonia,6,2.16,1.01
2024-10-18,100,A90,Dengue Fever,0,1.9,0.0
2024-10-18,100,J18,Pneumonia,7,2.26,5.23
2024-10-18,100,U07.1,COVID-19,13,2.44,9.71
2024-10-19,1,J10,Influenza,14,2.75,4.46
2024-10-19,1,U07.1,COVID-19,13,2.2,4.14
2024-10-19,1,J18,Pneumonia,0,2.55,0.0
2024-10-19,2,A00,Cholera,0,3.38,0.0
2024-10-19,2,J18,Pneumonia,7,3.08,6.29
2024-10-19,2,B50,Malaria,0,3.01,0.0
2024-10-19,3,A09,Gastroenteritis,12,2.3,1.84
2024-10-19,3,J10,Influenza,10,2.75,1.54
2024-10-19,3,A00,Cholera,0,3.11,0.0
2024-10-19,4,A90,Dengue Fever,0,3.29,0.0
2024-10-19,4,A09,Gastroenteritis,6,2.51,1.15
2024-10-19,4,B50,Malaria,5,2.93,0.96
2024-10-19,5,J18,Pneumonia,6,2.79,1.31
2024-10-19,5,A90,Dengue Fever,0,3.28,0.0
2024-10-19,5,B15,Hepatitis A,0,2.26,0.0
2024-10-19,6,B50,Malaria,5,2.48,1.05
2024-10-19,6,A15,Tuberculosis,0,2.16,0.0
2024-10-19,6,B15,Hepatitis A,0,2.86,0.0
2024-10-19,7,B15,Hepatitis A,0,3.28,0.0
2024-10-19,7,U07.1,COVID-19,10,3.3,3.55
2024-10-19,7,J18,Pneumonia,5,2.71,1.78
2024-10-19,8,B50,Malaria,0,2.96,0.0
2024-10-19,8,A09,Gastroenteritis,10,2.19,5.38
2024-10-19,8,A90,Dengue Fever,0,3.2,0.0
2024-10-19,9,A90,Dengue Fever,5,2.8,1.39
2024-10-19,9,U07.1,COVID-19,10,2.14,2.78
2024-10-19,9,A01,Typhoid Fever,6,2.95,1.67
2024-10-19,10,J10,Influenza,9,1.97,1.59
2024-10-19,10,A09,Gastroenteritis,12,2.15,2.12
2024-10-19,10,B15,Hepatitis A,0,3.19,0.0
2024-10-19,11,J18,Pneumonia,8,2.59,1.95
2024-10-19,11,A01,Typhoid Fever,0,3.29,0.0
2024-10-19,11,U07.1,COVID-19,8,3.07,1.95
2024-10-19,12,B15,Hepatitis A,0,3.35,0.0
2024-10-19,12,A15,Tuberculosis,0,3.14,0.0
2024-10-19,12,J18,Pneumonia,5,3.19,0.83
2024-10-19,13,J18,Pneumonia,9,1.95,2.53
2024-10-19,13,B15,Hepatitis A,0,1.93,0.0
2024-10-19,13,A09,Gastroenteritis,8,2.24,2.25
2024-10-19,14,A00,Cholera,0,2.5,0.0
2024-10-19,14,B50,Malaria,0,2.49,0.0
2024-10-19,14,A09,Gastroenteritis,10,2.38,4.44
2024-10-19,15,B50,Malaria,0,2.54,0.0
2024-10-19,15,A09,Gastroenteritis,7,1.99,1.34
2024-10-19,15,A00,Cholera,0,2.42,0.0
2024-10-19,16,A15,Tuberculosis,6,2.69,6.52
2024-10-19,16,A90,Dengue Fever,0,3.3,0.0
2024-10-19,16,J18,Pneumonia,6,3.0,6.52
2024-10-19,17,J18,Pneumonia,5,3.11,1.14
2024-10-19,17,U07.1,COVID-19,13,2.91,2.98
2024-10-19,17,J10,Influenza,13,1.82,2.98
2024-10-19,18,U07.1,COVID-19,12,1.81,3.37
2024-10-19,18,A15,Tuberculosis,0,2.76,0.0
2024-10-19,18,B15,Hepatitis A,0,2.2,0.0
2024-10-19,19,A01,Typhoid Fever,7,3.38,1.14
2024-10-19,19,A09,Gastroenteritis,11,3.33,1.8
2024-10-19,19,B50,Malaria,5,3.34,0.82
2024-10-19,20,A15,Tuberculosis,6,3.13,0.94
2024-10-19,20,J10,Influenza,6,2.33,0.94
2024-10-19,20,A01,Typhoid Fever,7,3.28,1.1
2024-10-19,21,J18,Pneumonia,0,2.87,0.0
2024-10-19,21,A90,Dengue Fever,8,3.33,1.99
2024-10-19,21,B15,Hepatitis A,0,2.87,0.0
2024-10-19,22,A90,Dengue Fever,5,1.92,3.28
2024-10-19,22,B50,Malaria,0,3.15,0.0
2024-10-19,22,A15,Tuberculosis,5,2.11,3.28
2024-10-19,23,U07.1,COVID-19,7,3.32,1.11
2024-10-19,23,J10,Influenza,9,1.8,1.42
