region_id,region_name,city,state,latitude,longitude,population,cluster,total_cases,avg_cases,outbreak_count,outbreak_rate
1112,Punasa_Ward_7,Punasa,35,22.268542,76.388102,24549,11,330,2.462686567164179,7,0.05223880597014925
1113,Punasa_Ward_8,Punasa,35,22.242463,76.405854,37336,11,993,5.226315789473684,20,0.10526315789473684
1114,Punasa_Ward_9,Punasa,35,22.212649,76.395365,41157,11,512,3.011764705882353,8,0.047058823529411764
1115,Punasa_Ward_10,Punasa,35,22.224321,76.405494,38111,11,405,2.4545454545454546,8,0.048484848484848485
1116,Punasa_Ward_11,Punasa,35,22.244109,76.426476,30855,11,449,3.2773722627737225,11,0.08029197080291971
1117,Muzaffarnagar_Ward_1,Muzaffarnagar,Telangana,29.491431,77.705209,99780,1,1406,5.6923076923076925,19,0.07692307692307693
1118,Muzaffarnagar_Ward_2,Muzaffarnagar,Telangana,29.462026,77.70169,89644,1,1105,4.566115702479339,14,0.05785123966942149
1119,Muzaffarnagar_Ward_3,Muzaffarnagar,Telangana,29.49571,77.712666,109281,1,1824,6.8830188679245285,21,0.07924528301886792
1120,Muzaffarnagar_Ward_4,Muzaffarnagar,Telangana,29.495259,77.704734,96612,1,1229,5.120833333333334,21,0.0875
1121,Avadi_Ward_1,Avadi,25,13.102743,80.110424,40294,5,422,2.870748299319728,8,0.05442176870748299
1122,Avadi_Ward_2,Avadi,25,13.119296,80.123891,39839,5,469,2.576923076923077,10,0.054945054945054944
1123,Avadi_Ward_3,Avadi,25,13.13199,80.091549,40172,5,562,3.5125,12,0.075
1124,Avadi_Ward_4,Avadi,25,13.105236,80.08828,47897,5,922,4.704081632653061,15,0.07653061224489796
1125,Avadi_Ward_5,Avadi,25,13.113819,80.116508,60135,5,1141,5.210045662100456,22,0.1004566210045662
1126,Avadi_Ward_6,Avadi,25,13.10178,80.121671,47661,5,639,3.69364161849711,12,0.06936416184971098
1127,Avadi_Ward_7,Avadi,25,13.152083,80.105683,44255,5,653,3.710227272727273,16,0.09090909090909091
1128,Kadapa_Ward_1,Kadapa,Himachal Pradesh,14.481699,78.815167,22396,43,297,2.6517857142857144,7,0.0625
1129,Kadapa_Ward_2,Kadapa,Himachal Pradesh,14.455441,78.817088,25045,43,338,2.8403361344537816,7,0.058823529411764705
1130,Kadapa_Ward_3,Kadapa,Himachal Pradesh,14.48099,78.812743,24720,43,317,2.3834586466165413,9,0.06766917293233082
1131,Kadapa_Ward_4,Kadapa,Himachal Pradesh,14.492253,78.83572,35422,43,377,2.6,9,0.06206896551724138
1132,Kadapa_Ward_5,Kadapa,Himachal Pradesh,14.474609,78.842897,31359,43,594,4.273381294964029,14,0.10071942446043165
1133,Kadapa_Ward_6,Kadapa,Himachal Pradesh,14.500608,78.838761,38331,43,663,3.810344827586207,16,0.09195402298850575
1134,Kadapa_Ward_7,Kadapa,Himachal Pradesh,14.502454,78.849951,32818,43,569,4.246268656716418,15,0.11194029850746269
1135,Kadapa_Ward_8,Kadapa,Himachal Pradesh,14.48069,78.834297,33514,43,466,2.968152866242038,13,0.08280254777070063
1136,Kadapa_Ward_9,Kadapa,Himachal Pradesh,14.475856,78.806581,37708,43,454,3.219858156028369,15,0.10638297872340426
1137,Kadapa_Ward_10,Kadapa,Himachal Pradesh,14.488597,78.800832,39554,43,530,3.231707317073171,9,0.054878048780487805
1138,Kadapa_Ward_11,Kadapa,Himachal Pradesh,14.468388,78.834542,28630,43,468,3.4160583941605838,12,0.08759124087591241
1139,Kukatpally_Ward_1,Kukatpally,40,17.50809,78.418563,29113,3,782,5.393103448275862,17,0.11724137931034483
1140,Kukatpally_Ward_2,Kukatpally,40,17.479864,78.402274,36233,3,802,5.569444444444445,14,0.09722222222222222
1141,Kukatpally_Ward_3,Kukatpally,40,17.488824,78.413155,29398,3,651,5.166666666666667,15,0.11904761904761904
1142,Kukatpally_Ward_4,Kukatpally,40,17.471792,78.438456,22343,3,409,3.408333333333333,14,0.11666666666666667
1143,Kukatpally_Ward_5,Kukatpally,40,17.488356,78.402989,35558,3,472,2.651685393258427,9,0.05056179775280899
1144,Kukatpally_Ward_6,Kukatpally,40,17.488319,78.42141,25079,3,420,3.1578947368421053,12,0.09022556390977443
1145,Kukatpally_Ward_7,Kukatpally,40,17.492873,78.402859,25103,3,349,2.6846153846153844,10,0.07692307692307693
1146,Kukatpally_Ward_8,Kukatpally,40,17.471765,78.390738,32718,3,693,4.8125,16,0.1111111111111111
1147,Kukatpally_Ward_9,Kukatpally,40,17.483143,78.415976,30420,3,360,2.4827586206896552,6,0.041379310344827586
1148,Kukatpally_Ward_10,Kukatpally,40,17.473189,78.392135,26391,3,337,2.612403100775194,8,0.06201550387596899
1149,Kukatpally_Ward_11,Kukatpally,40,17.512889,78.414282,24185,3,526,4.5344827586206895,11,0.09482758620689655
1150,Kukatpally_Ward_12,Kukatpally,40,17.476292,78.371275,20459,3,255,2.4757281553398056,7,0.06796116504854369
1151,Kamarhati_Ward_1,Kamarhati,West Bengal,22.670861,88.38497,50230,6,652,3.76878612716763,12,0.06936416184971098
1152,Kamarhati_Ward_2,Kamarhati,West Bengal,22.665533,88.369274,60563,6,1301,6.136792452830188,18,0.08490566037735849
1153,Kamarhati_Ward_3,Kamarhati,West Bengal,22.659515,88.361659,40105,6,523,3.5821917808219177,13,0.08904109589041095
1154,Kamarhati_Ward_4,Kamarhati,West Bengal,22.677837,88.352484,56024,6,1308,5.762114537444934,22,0.09691629955947137
1155,Kamarhati_Ward_5,Kamarhati,West Bengal,22.673261,88.387793,50646,6,699,3.7379679144385025,14,0.0748663101604278
1156,Kamarhati_Ward_6,Kamarhati,West Bengal,22.661934,88.385388,42010,6,516,3.225,14,0.0875
1157,Mathura_Ward_1,Mathura,Telangana,27.508562,77.6682,52549,1,556,2.9263157894736844,10,0.05263157894736842
1158,Mathura_Ward_2,Mathura,Telangana,27.516651,77.675074,63702,1,928,4.276497695852535,17,0.07834101382488479
1159,Mathura_Ward_3,Mathura,Telangana,27.509752,77.689657,79275,1,1416,6.616822429906542,22,0.102803738317757
1160,Mathura_Ward_4,Mathura,Telangana,27.487354,77.671546,62973,1,981,4.562790697674418,20,0.09302325581395349
1161,Mathura_Ward_5,Mathura,Telangana,27.499018,77.666776,48465,1,592,3.217391304347826,9,0.04891304347826087
1162,Chanda_Ward_1,Chanda,Tripura,19.934303,79.296554,42116,44,499,3.7238805970149254,14,0.1044776119402985
1163,Chanda_Ward_2,Chanda,Tripura,19.944768,79.297168,30061,44,453,3.3805970149253732,12,0.08955223880597014
1164,Chanda_Ward_3,Chanda,Tripura,19.952648,79.287672,38434,44,570,3.064516129032258,10,0.053763440860215055
1165,Chanda_Ward_4,Chanda,Tripura,19.950943,79.27728,48471,44,859,4.1298076923076925,14,0.0673076923076923
1166,Chanda_Ward_5,Chanda,Tripura,19.950276,79.26973,50522,44,1055,5.275,12,0.06
1167,Chanda_Ward_6,Chanda,Tripura,19.9632,79.285755,29817,44,410,2.6973684210526314,9,0.05921052631578947
1168,Chanda_Ward_7,Chanda,Tripura,19.945306,79.310888,38898,44,612,3.754601226993865,15,0.09202453987730061
1169,Chanda_Ward_8,Chanda,Tripura,19.939421,79.300637,31531,44,418,3.1908396946564888,8,0.061068702290076333
1170,Vijayapura_Ward_1,Vijayapura,Karnataka,16.838354,75.725254,79766,0,1310,5.79646017699115,18,0.07964601769911504
1171,Vijayapura_Ward_2,Vijayapura,Karnataka,16.832481,75.725005,69285,0,797,3.465217391304348,16,0.06956521739130435
1172,Vijayapura_Ward_3,Vijayapura,Karnataka,16.819053,75.688319,64516,0,995,4.738095238095238,17,0.08095238095238096
1173,Vijayapura_Ward_4,Vijayapura,Karnataka,16.809368,75.7104,70394,0,990,4.439461883408072,18,0.08071748878923767
1174,Vijayapura_Ward_5,Vijayapura,Karnataka,16.829044,75.717635,48084,0,1196,6.328042328042328,20,0.10582010582010581
1175,Shivamogga_Ward_1,Shivamogga,Karnataka,13.946078,75.57532,23176,37,213,2.265957446808511,5,0.05319148936170213
1176,Shivamogga_Ward_2,Shivamogga,Karnataka,13.942697,75.603789,21076,37,315,2.9166666666666665,7,0.06481481481481481
1177,Shivamogga_Ward_3,Shivamogga,Karnataka,13.945223,75.565157,37825,37,654,3.9397590361445785,17,0.10240963855421686
1178,Shivamogga_Ward_4,Shivamogga,Karnataka,13.932421,75.580069,33012,37,331,2.5267175572519083,6,0.04580152671755725
1179,Shivamogga_Ward_5,Shivamogga,Karnataka,13.915967,75.578392,28251,37,492,3.5142857142857142,13,0.09285714285714286
1180,Shivamogga_Ward_6,Shivamogga,Karnataka,13.953572,75.574682,24551,37,336,3.2,11,0.10476190476190476
1181,Shivamogga_Ward_7,Shivamogga,Karnataka,13.926368,75.559123,24218,37,397,3.1507936507936507,10,0.07936507936507936
1182,Shivamogga_Ward_8,Shivamogga,Karnataka,13.948485,75.569801,26932,37,333,2.642857142857143,9,0.07142857142857142
1183,Shivamogga_Ward_9,Shivamogga,Karnataka,13.930543,75.568342,35304,37,366,2.633093525179856,7,0.050359712230215826
1184,Shivamogga_Ward_10,Shivamogga,Karnataka,13.940688,75.565629,31402,37,442,3.157142857142857,12,0.08571428571428572
1185,Shivamogga_Ward_11,Shivamogga,Karnataka,13.950071,75.567795,34634,37,558,3.6233766233766236,12,0.07792207792207792
1186,Alwar_Ward_1,Alwar,Gujarat,27.541269,76.627082,34709,1,599,3.7672955974842766,14,0.0880503144654088
1187,Alwar_Ward_2,Alwar,Gujarat,27.555811,76.620671,34503,1,668,3.9064327485380117,11,0.06432748538011696
1188,Alwar_Ward_3,Alwar,Gujarat,27.555788,76.618519,22299,1,347,3.017391304347826,10,0.08695652173913043
1189,Alwar_Ward_4,Alwar,Gujarat,27.560305,76.622524,37422,1,518,3.4078947368421053,12,0.07894736842105263
1190,Alwar_Ward_5,Alwar,Gujarat,27.581551,76.623269,30235,1,396,3.142857142857143,9,0.07142857142857142
1191,Alwar_Ward_6,Alwar,Gujarat,27.531303,76.621471,28428,1,405,2.872340425531915,12,0.0851063829787234
1192,Alwar_Ward_7,Alwar,Gujarat,27.539972,76.63862,24924,1,287,2.517543859649123,5,0.043859649122807015
1193,Alwar_Ward_8,Alwar,Gujarat,27.558765,76.590478,26047,1,360,2.857142857142857,9,0.07142857142857142
1194,Alwar_Ward_9,Alwar,Gujarat,27.559642,76.630936,33365,1,644,4.075949367088608,16,0.10126582278481013
1195,Alwar_Ward_10,Alwar,Gujarat,27.559885,76.641477,30834,1,515,3.786764705882353,17,0.125
1196,Alwar_Ward_11,Alwar,Gujarat,27.563544,76.621154,30815,1,711,5.1521739130434785,13,0.09420289855072464
1197,Shahjanpur_Ward_1,Shahjanpur,Telangana,27.873922,79.907282,126112,1,2189,8.07749077490775,26,0.0959409594095941
1198,Shahjanpur_Ward_2,Shahjanpur,Telangana,27.860317,79.909147,94327,1,1376,5.231939163498099,24,0.09125475285171103
1199,Shahjanpur_Ward_3,Shahjanpur,Telangana,27.857798,79.89921,121621,1,1924,6.996363636363636,28,0.10181818181818182
1200,Junagadh_Ward_1,Junagadh,Uttar Pradesh,21.500376,70.446626,29095,16,533,4.298387096774194,12,0.0967741935483871
1201,Junagadh_Ward_2,Junagadh,Uttar Pradesh,21.514175,70.467374,31067,16,548,3.727891156462585,13,0.08843537414965986
1202,Junagadh_Ward_3,Junagadh,Uttar Pradesh,21.524257,70.457526,34029,16,448,3.0067114093959733,9,0.06040268456375839
1203,Junagadh_Ward_4,Junagadh,Uttar Pradesh,21.525128,70.449607,28934,16,380,2.7941176470588234,9,0.0661764705882353
1204,Junagadh_Ward_5,Junagadh,Uttar Pradesh,21.516224,70.463227,31792,16,614,4.385714285714286,13,0.09285714285714286
1205,Junagadh_Ward_6,Junagadh,Uttar Pradesh,21.511401,70.467455,30007,16,451,2.7839506172839505,13,0.08024691358024691
1206,Junagadh_Ward_7,Junagadh,Uttar Pradesh,21.512661,70.456568,26316,16,304,2.3206106870229006,5,0.03816793893129771
1207,Junagadh_Ward_8,Junagadh,Uttar Pradesh,21.521688,70.454916,25602,16,315,2.4609375,8,0.0625
1208,Junagadh_Ward_9,Junagadh,Uttar Pradesh,21.527578,70.474159,23237,16,390,3.19672131147541,11,0.09016393442622951
1209,Junagadh_Ward_10,Junagadh,Uttar Pradesh,21.508169,70.452891,22484,16,453,3.9051724137931036,13,0.11206896551724138
1210,Junagadh_Ward_11,Junagadh,Uttar Pradesh,21.5247,70.43529,21945,16,362,3.3211009174311927,11,0.10091743119266056
1211,Junagadh_Ward_12,Junagadh,Uttar Pradesh,21.50193,70.47475,27854,16,466,4.198198198198198,13,0.11711711711711711
1212,New Delhi_Ward_1,New Delhi,Delhi,28.602328,77.237488,33886,1,463,3.5343511450381677,13,0.09923664122137404
1213,New Delhi_Ward_2,New Delhi,Delhi,28.608624,77.207555,31954,1,586,3.8552631578947367,15,0.09868421052631579
1214,New Delhi_Ward_3,New Delhi,Delhi,28.61665,77.257717,35275,1,447,3.125874125874126,11,0.07692307692307693
1215,New Delhi_Ward_4,New Delhi,Delhi,28.61771,77.219221,30133,1,431,3.6837606837606836,11,0.09401709401709402
1216,New Delhi_Ward_5,New Delhi,Delhi,28.590955,77.218366,40323,1,739,4.707006369426751,20,0.12738853503184713
1217,New Delhi_Ward_6,New Delhi,Delhi,28.627404,77.234615,30116,1,395,2.687074829931973,7,0.047619047619047616
1218,New Delhi_Ward_7,New Delhi,Delhi,28.631323,77.221888,43950,1,903,4.828877005347594,20,0.10695187165775401
1219,New Delhi_Ward_8,New Delhi,Delhi,28.639779,77.196648,32958,1,465,2.6724137931034484,7,0.040229885057471264
1220,Thrissur_Ward_1,Thrissur,Nagaland,10.512799,76.21741,37159,10,527,3.513333333333333,10,0.06666666666666667
1221,Thrissur_Ward_2,Thrissur,Nagaland,10.498322,76.238039,33708,10,539,3.641891891891892,13,0.08783783783783784
1222,Thrissur_Ward_3,Thrissur,Nagaland,10.51208,76.22552,36186,10,585,4.301470588235294,15,0.11029411764705882
1223,Thrissur_Ward_4,Thrissur,Nagaland,10.511448,76.215546,28477,10,348,2.5217391304347827,8,0.057971014492753624
1224,Thrissur_Ward_5,Thrissur,Nagaland,10.528776,76.213709,22456,10,304,3.3043478260869565,8,0.08695652173913043
1225,Thrissur_Ward_6,Thrissur,Nagaland,10.525354,76.223571,33826,10,567,3.54375,13,0.08125
1226,Thrissur_Ward_7,Thrissur,Nagaland,10.528974,76.208736,28519,10,429,2.7857142857142856,14,0.09090909090909091
1227,Thrissur_Ward_8,Thrissur,Nagaland,10.490405,76.214008,22669,10,284,2.3089430894308944,8,0.06504065040650407
1228,Thrissur_Ward_9,Thrissur,Nagaland,10.504402,76.225916,31499,10,588,3.8940397350993377,19,0.12582781456953643
1229,Thrissur_Ward_10,Thrissur,Nagaland,10.512462,76.195627,23348,10,390,2.9545454545454546,14,0.10606060606060606
1230,Nizamabad_Ward_1,Nizamabad,40,18.688222,78.117069,99473,0,1388,5.735537190082645,19,0.07851239669421488
1231,Nizamabad_Ward_2,Nizamabad,40,18.671212,78.109408,101390,0,1293,5.172,18,0.072
1232,Nizamabad_Ward_3,Nizamabad,40,18.690873,78.106349,119460,0,1549,6.171314741035856,14,0.055776892430278883
1233,Tumkur_Ward_1,Tumkur,Karnataka,13.373505,77.095154,92054,2,1254,4.99601593625498,15,0.05976095617529881
1234,Tumkur_Ward_2,Tumkur,Karnataka,13.3587,77.084935,78261,2,1212,4.809523809523809,19,0.07539682539682539
1235,Tumkur_Ward_3,Tumkur,Karnataka,13.337041,77.105876,64547,2,1186,5.247787610619469,22,0.09734513274336283
1236,Tumkur_Ward_4,Tumkur,Karnataka,13.342913,77.109958,59001,2,843,4.436842105263158,19,0.1
1237,Parbhani_Ward_1,Parbhani,Tripura,19.290597,76.761476,40255,0,563,3.679738562091503,12,0.0784313725490196
1238,Parbhani_Ward_2,Parbhani,Tripura,19.259433,76.778635,30809,0,663,4.3907284768211925,14,0.09271523178807947
1239,Parbhani_Ward_3,Parbhani,Tripura,19.267655,76.745285,49351,0,584,3.0416666666666665,7,0.036458333333333336
1240,Parbhani_Ward_4,Parbhani,Tripura,19.271367,76.78458,43098,0,503,3.3311258278145695,12,0.07947019867549669
1241,Parbhani_Ward_5,Parbhani,Tripura,19.280062,76.770784,40315,0,781,4.88125,17,0.10625
1242,Parbhani_Ward_6,Parbhani,Tripura,19.265171,76.771725,35630,0,677,3.699453551912568,21,0.11475409836065574
1243,Parbhani_Ward_7,Parbhani,Tripura,19.258732,76.740067,29953,0,502,3.5104895104895104,13,0.09090909090909091
1244,Parbhani_Ward_8,Parbhani,Tripura,19.290382,76.774303,32720,0,369,2.4932432432432434,9,0.060810810810810814
1245,Hisar_Ward_1,Hisar,10,29.148039,75.711504,33777,1,369,2.753731343283582,7,0.05223880597014925
1246,Hisar_Ward_2,Hisar,10,29.148036,75.71287,53397,1,1255,6.403061224489796,17,0.08673469387755102
1247,Hisar_Ward_3,Hisar,10,29.147983,75.722318,47562,1,871,4.708108108108108,20,0.10810810810810811
1248,Hisar_Ward_4,Hisar,10,29.143898,75.704307,48836,1,742,3.3574660633484164,14,0.06334841628959276
1249,Hisar_Ward_5,Hisar,10,29.157799,75.717773,48426,1,577,3.297142857142857,11,0.06285714285714286
1250,Hisar_Ward_6,Hisar,10,29.181191,75.728596,40754,1,657,3.7976878612716765,13,0.07514450867052024
1251,Hisar_Ward_7,Hisar,10,29.166437,75.713486,56902,1,757,3.8040201005025125,12,0.06030150753768844
1252,Firozabad_Ward_1,Firozabad,Telangana,27.110307,78.391102,40990,1,521,2.8626373626373627,13,0.07142857142857142
1253,Firozabad_Ward_2,Firozabad,Telangana,27.154533,78.387825,55776,1,756,3.78,19,0.095
1254,Firozabad_Ward_3,Firozabad,Telangana,27.162574,78.374206,41300,1,647,3.6145251396648046,15,0.08379888268156424
1255,Firozabad_Ward_4,Firozabad,Telangana,27.161648,78.397043,41441,1,525,3.0172413793103448,7,0.040229885057471264
1256,Firozabad_Ward_5,Firozabad,Telangana,27.15307,78.386867,45225,1,667,3.7262569832402233,16,0.0893854748603352
1257,Firozabad_Ward_6,Firozabad,Telangana,27.158017,78.387266,35760,1,434,2.8741721854304636,9,0.059602649006622516
1258,Kulti_Ward_1,Kulti,West Bengal,23.738656,86.863401,113286,6,1398,5.592,17,0.068
1259,Kulti_Ward_2,Kulti,West Bengal,23.749526,86.841517,98888,6,1915,7.365384615384615,24,0.09230769230769231
1260,Kulti_Ward_3,Kulti,West Bengal,23.714214,86.843029,118986,6,1358,5.124528301886793,17,0.06415094339622641
1261,Karnal_Ward_1,Karnal,10,29.713485,76.988751,51604,1,898,4.5125628140703515,17,0.08542713567839195
1262,Karnal_Ward_2,Karnal,10,29.690754,76.999992,55164,1,687,3.4696969696969697,17,0.08585858585858586
1263,Karnal_Ward_3,Karnal,10,29.684483,77.002438,46975,1,610,3.696969696969697,16,0.09696969696969697
1264,Karnal_Ward_4,Karnal,10,29.718729,76.97743,53187,1,1011,4.791469194312796,25,0.11848341232227488
1265,Karnal_Ward_5,Karnal,10,29.704146,76.989459,49911,1,752,4.043010752688172,12,0.06451612903225806
1266,Karnal_Ward_6,Karnal,10,29.686074,76.961796,43363,1,1000,5.747126436781609,19,0.10919540229885058
1267,Barddhaman_Ward_1,Barddhaman,West Bengal,23.241401,87.864683,22797,6,448,3.3185185185185184,12,0.08888888888888889
1268,Barddhaman_Ward_2,Barddhaman,West Bengal,23.244225,87.853953,24695,6,300,2.7027027027027026,8,0.07207207207207207
1269,Barddhaman_Ward_3,Barddhaman,West Bengal,23.286683,87.859281,30383,6,409,3.122137404580153,10,0.07633587786259542
1270,Barddhaman_Ward_4,Barddhaman,West Bengal,23.252788,87.882581,22846,6,567,4.930434782608696,12,0.10434782608695652
1271,Barddhaman_Ward_5,Barddhaman,West Bengal,23.280479,87.847472,30592,6,354,2.4583333333333335,7,0.04861111111111111
1272,Barddhaman_Ward_6,Barddhaman,West Bengal,23.238197,87.86785,30837,6,366,2.6911764705882355,11,0.08088235294117647
1273,Barddhaman_Ward_7,Barddhaman,West Bengal,23.273749,87.857042,17907,6,289,2.7009345794392523,9,0.08411214953271028
1274,Barddhaman_Ward_8,Barddhaman,West Bengal,23.249402,87.873683,20941,6,336,3.027027027027027,11,0.0990990990990991
1275,Barddhaman_Ward_9,Barddhaman,West Bengal,23.269071,87.847801,29674,6,391,2.8962962962962964,11,0.08148148148148149
1276,Barddhaman_Ward_10,Barddhaman,West Bengal,23.279306,87.832306,21598,6,293,2.7383177570093458,9,0.08411214953271028
1277,Barddhaman_Ward_11,Barddhaman,West Bengal,23.24276,87.855012,28440,6,380,2.7142857142857144,13,0.09285714285714286
1278,Barddhaman_Ward_12,Barddhaman,West Bengal,23.236148,87.829604,24372,6,510,3.8059701492537314,12,0.08955223880597014
1279,Gundupalaiyam_Ward_1,Gundupalaiyam,Maharashtra,11.911492,79.780723,54121,10,814,4.376344086021505,11,0.05913978494623656
1280,Gundupalaiyam_Ward_2,Gundupalaiyam,Maharashtra,11.968468,79.794634,89013,10,1634,6.953191489361702,20,0.0851063829787234
1281,Gundupalaiyam_Ward_3,Gundupalaiyam,Maharashtra,11.918527,79.802756,55222,10,901,4.438423645320197,15,0.07389162561576355
1282,Gundupalaiyam_Ward_4,Gundupalaiyam,Maharashtra,11.929699,79.795666,79807,10,990,4.479638009049774,13,0.058823529411764705
1283,Barasat_Ward_1,Barasat,West Bengal,22.712868,88.47811,62141,6,870,4.578947368421052,17,0.08947368421052632
1284,Barasat_Ward_2,Barasat,West Bengal,22.708777,88.482159,79260,6,1348,5.938325991189427,17,0.07488986784140969
1285,Barasat_Ward_3,Barasat,West Bengal,22.759489,88.467076,93666,6,1189,4.590733590733591,12,0.04633204633204633
1286,Barasat_Ward_4,Barasat,West Bengal,22.710217,88.50738,74674,6,935,4.2889908256880735,16,0.07339449541284404
1287,Mulugu_Ward_1,Mulugu,40,18.181728,79.956478,32698,28,407,2.608974358974359,10,0.0641025641025641
1288,Mulugu_Ward_2,Mulugu,40,18.194851,79.91324,34297,28,468,3.0193548387096776,11,0.07096774193548387
1289,Mulugu_Ward_3,Mulugu,40,18.197136,79.952999,28049,28,569,4.007042253521127,10,0.07042253521126761
1290,Mulugu_Ward_4,Mulugu,40,18.177518,79.93008,28948,28,431,3.7155172413793105,13,0.11206896551724138
1291,Mulugu_Ward_5,Mulugu,40,18.180066,79.940165,22441,28,322,2.824561403508772,13,0.11403508771929824
1292,Mulugu_Ward_6,Mulugu,40,18.218084,79.943375,29851,28,406,2.761904761904762,9,0.061224489795918366
1293,Mulugu_Ward_7,Mulugu,40,18.172333,79.949747,25327,28,303,2.525,9,0.075
1294,Mulugu_Ward_8,Mulugu,40,18.174115,79.937011,32827,28,553,3.7114093959731544,10,0.06711409395973154
1295,Mulugu_Ward_9,Mulugu,40,18.197337,79.936007,34981,28,441,2.901315789473684,11,0.07236842105263158
1296,Mulugu_Ward_10,Mulugu,40,18.18563,79.948883,28184,28,301,2.5294117647058822,8,0.06722689075630252
1297,Bihar Sharif_Ward_1,Bihar Sharif,Puducherry,25.190542,85.541341,58401,14,846,4.047846889952153,19,0.09090909090909091
1298,Bihar Sharif_Ward_2,Bihar Sharif,Puducherry,25.18155,85.516458,84672,14,1104,4.54320987654321,10,0.0411522633744856
1299,Bihar Sharif_Ward_3,Bihar Sharif,Puducherry,25.207325,85.513132,71520,14,1198,5.650943396226415,18,0.08490566037735849
1300,Bihar Sharif_Ward_4,Bihar Sharif,Puducherry,25.183874,85.547725,63537,14,685,3.231132075471698,14,0.0660377358490566
1301,Bali_Ward_1,Bali,West Bengal,22.661774,88.348359,25617,6,280,2.413793103448276,7,0.0603448275862069
1302,Bali_Ward_2,Bali,West Bengal,22.629073,88.360531,30387,6,450,2.960526315789474,12,0.07894736842105263
1303,Bali_Ward_3,Bali,West Bengal,22.621012,88.354622,20256,6,342,3.6,11,0.11578947368421053
1304,Bali_Ward_4,Bali,West Bengal,22.659128,88.325866,23143,6,505,4.675925925925926,12,0.1111111111111111
1305,Bali_Ward_5,Bali,West Bengal,22.650008,88.368241,34181,6,655,4.548611111111111,18,0.125
1306,Bali_Ward_6,Bali,West Bengal,22.650047,88.342601,32725,6,365,2.3248407643312103,5,0.03184713375796178
1307,Bali_Ward_7,Bali,West Bengal,22.651516,88.349212,26009,6,517,3.887218045112782,11,0.08270676691729323
1308,Bali_Ward_8,Bali,West Bengal,22.660986,88.338344,20912,6,263,2.1557377049180326,6,0.04918032786885246
1309,Bali_Ward_9,Bali,West Bengal,22.67727,88.358611,27090,6,441,3.218978102189781,11,0.08029197080291971
1310,Bali_Ward_10,Bali,West Bengal,22.663624,88.330381,28058,6,780,4.936708860759493,19,0.12025316455696203
1311,Bali_Ward_11,Bali,West Bengal,22.644437,88.331074,24949,6,315,2.581967213114754,10,0.08196721311475409
1312,Rampur_Ward_1,Rampur,Telangana,28.841506,79.041919,66030,1,859,4.231527093596059,11,0.054187192118226604
1313,Rampur_Ward_2,Rampur,Telangana,28.800677,79.022522,51189,1,902,5.154285714285714,25,0.14285714285714285
1314,Rampur_Ward_3,Rampur,Telangana,28.816121,79.020764,62078,1,963,4.767326732673268,17,0.08415841584158416
1315,Rampur_Ward_4,Rampur,Telangana,28.820861,79.023484,69261,1,681,3.6810810810810812,13,0.07027027027027027
1316,Rampur_Ward_5,Rampur,Telangana,28.830442,79.040047,76584,1,1113,5.621212121212121,17,0.08585858585858586
1317,Darbhanga_Ward_1,Darbhanga,Puducherry,26.147524,85.903142,44421,14,553,3.089385474860335,16,0.0893854748603352
1318,Darbhanga_Ward_2,Darbhanga,Puducherry,26.152988,85.911774,42802,14,711,3.6649484536082473,17,0.08762886597938144
1319,Darbhanga_Ward_3,Darbhanga,Puducherry,26.156817,85.880161,62532,14,1069,5.189320388349515,18,0.08737864077669903
1320,Darbhanga_Ward_4,Darbhanga,Puducherry,26.144182,85.912764,64306,14,823,4.331578947368421,8,0.042105263157894736
1321,Darbhanga_Ward_5,Darbhanga,Puducherry,26.128589,85.883084,57869,14,705,3.6153846153846154,10,0.05128205128205128
1322,Panipat_Ward_1,Panipat,10,29.381262,76.943804,35352,1,431,3.0785714285714287,9,0.06428571428571428
1323,Panipat_Ward_2,Panipat,10,29.368397,76.950954,32170,1,381,2.9083969465648853,10,0.07633587786259542
1324,Panipat_Ward_3,Panipat,10,29.39234,76.926469,20924,1,371,3.2831858407079646,12,0.10619469026548672
1325,Panipat_Ward_4,Panipat,10,29.410511,76.977213,30863,1,341,2.2142857142857144,7,0.045454545454545456
1326,Panipat_Ward_5,Panipat,10,29.373383,76.96627,30561,1,360,2.5714285714285716,9,0.06428571428571428
1327,Panipat_Ward_6,Panipat,10,29.366889,76.985949,34123,1,573,3.794701986754967,13,0.08609271523178808
1328,Panipat_Ward_7,Panipat,10,29.418368,76.954238,37456,1,558,3.402439024390244,13,0.07926829268292683
1329,Panipat_Ward_8,Panipat,10,29.375779,76.958472,26762,1,288,2.25,8,0.0625
1330,Panipat_Ward_9,Panipat,10,29.359178,76.99479,28461,1,418,3.3174603174603177,11,0.0873015873015873
1331,Panipat_Ward_10,Panipat,10,29.397597,76.94251,29563,1,386,2.859259259259259,7,0.05185185185185185
1332,Tirupati_Ward_1,Tirupati,Himachal Pradesh,13.614404,79.40102,32831,5,483,3.5,12,0.08695652173913043
1333,Tirupati_Ward_2,Tirupati,Himachal Pradesh,13.599998,79.425197,27882,5,459,3.889830508474576,14,0.11864406779661017
1334,Tirupati_Ward_3,Tirupati,Himachal Pradesh,13.621279,79.417323,30383,5,523,3.4635761589403975,13,0.08609271523178808
